iteration,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
11,"{'num_layers': 4, 'units_per_layer': 55, 'activation': 3, 'learning_rate': 0.0003577778333007691, 'batch_size': 128, 'dropout_rate': 0.18296974790072934, 'l2_reg_strength': 0.0006572271834344106}",bayesian,1.501985068957011,1.4591556491851807,44.6,48.6,11.083277702331543,143.91314148902893
12,"{'num_layers': 4, 'units_per_layer': 29, 'activation': 1, 'learning_rate': 0.0022424579419871955, 'batch_size': 128, 'dropout_rate': 0.3729244877766265, 'l2_reg_strength': 1.6943065749101678e-06}",bayesian,1.5262198588053386,1.3185429458618163,44.733333333333334,61.4,10.802263498306274,154.7154049873352
13,"{'num_layers': 2, 'units_per_layer': 79, 'activation': 2, 'learning_rate': 0.0003058351711948894, 'batch_size': 64, 'dropout_rate': 0.4497128878397683, 'l2_reg_strength': 0.0002846977652466806}",bayesian,0.34975180379549664,0.3392603225708008,89.8,90.0,10.850530862808228,165.56593585014343
14,"{'num_layers': 1, 'units_per_layer': 41, 'activation': 1, 'learning_rate': 0.0019104186668173835, 'batch_size': 32, 'dropout_rate': 0.22975205023426176, 'l2_reg_strength': 0.000657597824981356}",bayesian,0.3625490324497223,0.38641966676712036,88.66666666666667,88.6,11.543144941329956,177.1090807914734
15,"{'num_layers': 1, 'units_per_layer': 82, 'activation': 1, 'learning_rate': 0.03133230914134747, 'batch_size': 64, 'dropout_rate': 0.18131943692945196, 'l2_reg_strength': 0.009016794896296162}",bayesian,0.28251336948076883,0.3288188247680664,92.2,90.8,11.43023157119751,188.5393123626709
16,"{'num_layers': 2, 'units_per_layer': 79, 'activation': 1, 'learning_rate': 0.006524784069846772, 'batch_size': 64, 'dropout_rate': 0.4846962091187813, 'l2_reg_strength': 2.0291305555870537e-06}",bayesian,0.6588216934204102,0.4905266270637512,79.53333333333333,86.0,11.589534759521484,200.12884712219238
17,"{'num_layers': 2, 'units_per_layer': 79, 'activation': 2, 'learning_rate': 0.2933807724110779, 'batch_size': 128, 'dropout_rate': 0.4059110102445604, 'l2_reg_strength': 1.0489479632466889e-05}",bayesian,0.33526126750310264,0.369038743019104,90.5,89.2,10.543982744216919,210.6728298664093
18,"{'num_layers': 2, 'units_per_layer': 113, 'activation': 1, 'learning_rate': 0.0001021180374764573, 'batch_size': 128, 'dropout_rate': 0.5610882767416979, 'l2_reg_strength': 0.0010617642544557275}",bayesian,0.6813520023028056,0.48381791019439696,78.0,85.2,9.922915935516357,220.59574580192566
19,"{'num_layers': 3, 'units_per_layer': 78, 'activation': 2, 'learning_rate': 0.23623282466324183, 'batch_size': 128, 'dropout_rate': 0.5888499299830994, 'l2_reg_strength': 2.4483129608165206e-07}",bayesian,0.7277823637326558,0.5618299736976623,76.8,84.6,11.011106252670288,231.60685205459595
20,"{'num_layers': 2, 'units_per_layer': 111, 'activation': 1, 'learning_rate': 0.22069905249935776, 'batch_size': 128, 'dropout_rate': 0.5600305419925967, 'l2_reg_strength': 2.418456452142082e-07}",bayesian,0.6482092836697896,0.43570873951911926,79.5,88.2,10.97032380104065,242.5771758556366
21,"{'num_layers': 1, 'units_per_layer': 80, 'activation': 1, 'learning_rate': 0.00012148806863386901, 'batch_size': 64, 'dropout_rate': 0.1792229356198019, 'l2_reg_strength': 3.594907295971056e-05}",bayesian,0.278033150434494,0.35621998500823976,91.76666666666667,89.2,10.43470811843872,253.01188397407532
22,"{'num_layers': 2, 'units_per_layer': 76, 'activation': 1, 'learning_rate': 0.003081856427344264, 'batch_size': 128, 'dropout_rate': 0.12941742471745352, 'l2_reg_strength': 1.0405035991940159e-07}",bayesian,0.33564709893862404,0.3693792812824249,90.06666666666666,89.0,10.0967435836792,263.1086275577545
23,"{'num_layers': 1, 'units_per_layer': 82, 'activation': 1, 'learning_rate': 0.0003578906863625712, 'batch_size': 64, 'dropout_rate': 0.3854933548752312, 'l2_reg_strength': 0.006077493753352942}",bayesian,0.3938969249725342,0.39280459403991697,87.83333333333333,88.0,11.360600709915161,274.4692282676697
24,"{'num_layers': 1, 'units_per_layer': 81, 'activation': 2, 'learning_rate': 0.018249978494127492, 'batch_size': 64, 'dropout_rate': 0.12559166424340307, 'l2_reg_strength': 0.009412829200082823}",bayesian,0.18499491588274639,0.31941216588020327,95.1,91.0,11.362099409103394,285.83132767677307
25,"{'num_layers': 1, 'units_per_layer': 80, 'activation': 1, 'learning_rate': 0.0004200665193822104, 'batch_size': 128, 'dropout_rate': 0.39133717202685075, 'l2_reg_strength': 1.1210647721930367e-07}",bayesian,0.4227611567179362,0.38402859592437744,87.53333333333333,89.0,9.285694599151611,295.1170222759247
26,"{'num_layers': 1, 'units_per_layer': 112, 'activation': 2, 'learning_rate': 0.024982023527263298, 'batch_size': 128, 'dropout_rate': 0.15280551442086204, 'l2_reg_strength': 2.102719494778446e-07}",bayesian,0.23252947942415872,0.3282810649871826,93.96666666666667,89.4,10.707692623138428,305.8247148990631
27,"{'num_layers': 1, 'units_per_layer': 80, 'activation': 3, 'learning_rate': 0.0009846617210170054, 'batch_size': 64, 'dropout_rate': 0.48742684623017024, 'l2_reg_strength': 0.0003946868762730557}",bayesian,0.4771428159077962,0.44728372478485107,88.43333333333334,89.2,11.335436344146729,317.16015124320984
28,"{'num_layers': 1, 'units_per_layer': 41, 'activation': 2, 'learning_rate': 0.07216190837311817, 'batch_size': 32, 'dropout_rate': 0.38347693959695467, 'l2_reg_strength': 0.0003267673061327707}",bayesian,0.3260225077668826,0.3781449728012085,91.2,87.4,12.201021671295166,329.361172914505
29,"{'num_layers': 1, 'units_per_layer': 75, 'activation': 2, 'learning_rate': 0.08008698119158221, 'batch_size': 128, 'dropout_rate': 0.31959758098300783, 'l2_reg_strength': 1.3512784893782778e-07}",bayesian,0.2861860721906026,0.3742329568862915,92.13333333333334,89.8,9.158282995223999,338.519455909729
30,"{'num_layers': 2, 'units_per_layer': 75, 'activation': 2, 'learning_rate': 0.0005296500454210701, 'batch_size': 128, 'dropout_rate': 0.5526658969300232, 'l2_reg_strength': 1.770232102489398e-07}",bayesian,0.47642848594983417,0.400377503156662,86.1,88.0,10.857356309890747,349.37681221961975
31,"{'num_layers': 2, 'units_per_layer': 78, 'activation': 1, 'learning_rate': 0.0008258898119455223, 'batch_size': 128, 'dropout_rate': 0.45713655213638016, 'l2_reg_strength': 0.0007302101810378254}",bayesian,0.6813791588147481,0.484833104133606,78.1,86.8,10.895519495010376,360.2723317146301
32,"{'num_layers': 1, 'units_per_layer': 79, 'activation': 2, 'learning_rate': 0.004507597894654057, 'batch_size': 64, 'dropout_rate': 0.5698066093232415, 'l2_reg_strength': 9.304800979752165e-05}",bayesian,0.3415261302789052,0.3677065963745117,90.46666666666667,88.8,10.674574613571167,370.9469063282013
33,"{'num_layers': 1, 'units_per_layer': 127, 'activation': 2, 'learning_rate': 0.07530895783274265, 'batch_size': 256, 'dropout_rate': 0.41578533624087327, 'l2_reg_strength': 3.9347576828673437e-07}",bayesian,0.3231777834892273,0.3961918702125549,91.43333333333334,88.2,9.62583065032959,380.5727369785309
34,"{'num_layers': 2, 'units_per_layer': 80, 'activation': 1, 'learning_rate': 0.042817193085132585, 'batch_size': 128, 'dropout_rate': 0.548778849228127, 'l2_reg_strength': 3.174201033068796e-07}",bayesian,0.8164009577433268,0.5462768182754517,73.03333333333333,85.0,10.812107801437378,391.38484477996826
35,"{'num_layers': 1, 'units_per_layer': 110, 'activation': 2, 'learning_rate': 0.0001727859036387611, 'batch_size': 128, 'dropout_rate': 0.20919701497912163, 'l2_reg_strength': 7.229622359884434e-05}",bayesian,0.23867492326100667,0.33900665402412417,93.63333333333334,89.8,10.829938888549805,402.21478366851807
36,"{'num_layers': 1, 'units_per_layer': 77, 'activation': 2, 'learning_rate': 0.0683627243033014, 'batch_size': 64, 'dropout_rate': 0.19666385312872348, 'l2_reg_strength': 9.6603617283431e-06}",bayesian,0.2089794325431188,0.3191460361480713,94.36666666666666,90.8,12.367482662200928,414.582266330719
37,"{'num_layers': 1, 'units_per_layer': 111, 'activation': 1, 'learning_rate': 0.03995094632042665, 'batch_size': 128, 'dropout_rate': 0.27164746323730377, 'l2_reg_strength': 3.769521723590854e-05}",bayesian,0.3208588174184163,0.3529044580459595,90.76666666666667,90.0,10.886659622192383,425.4689259529114
38,"{'num_layers': 4, 'units_per_layer': 58, 'activation': 1, 'learning_rate': 0.05678371842478661, 'batch_size': 128, 'dropout_rate': 0.09014908030400642, 'l2_reg_strength': 0.005450371569528673}",bayesian,0.4119642438093821,0.4392053730487823,87.4,87.2,11.07565951347351,436.5445854663849
39,"{'num_layers': 1, 'units_per_layer': 78, 'activation': 1, 'learning_rate': 0.10111991646063084, 'batch_size': 128, 'dropout_rate': 0.5995102498888997, 'l2_reg_strength': 3.9261055961086823e-07}",bayesian,0.6398205149968466,0.4592455551624298,80.26666666666667,86.2,10.74009394645691,447.2846794128418
40,"{'num_layers': 3, 'units_per_layer': 111, 'activation': 3, 'learning_rate': 0.01375579647296634, 'batch_size': 128, 'dropout_rate': 0.4361610161310229, 'l2_reg_strength': 0.0018181112040914318}",bayesian,1.1955243056615195,1.1011483678817748,57.56666666666667,71.8,9.882150650024414,457.1668300628662
41,"{'num_layers': 2, 'units_per_layer': 77, 'activation': 3, 'learning_rate': 0.02929295078816664, 'batch_size': 128, 'dropout_rate': 0.24409862750168226, 'l2_reg_strength': 1.0988509629724402e-07}",bayesian,0.8159370748202006,0.8023990564346314,81.8,81.6,10.80724048614502,467.97407054901123
42,"{'num_layers': 1, 'units_per_layer': 77, 'activation': 1, 'learning_rate': 0.02656996950516816, 'batch_size': 128, 'dropout_rate': 0.2601987918251854, 'l2_reg_strength': 1.3331002227289764e-05}",bayesian,0.3597090152899424,0.3882484564781189,89.46666666666667,89.0,10.747101306915283,478.7211718559265
43,"{'num_layers': 1, 'units_per_layer': 79, 'activation': 2, 'learning_rate': 0.0006006361679013158, 'batch_size': 64, 'dropout_rate': 0.11076054309387107, 'l2_reg_strength': 0.0002534000854147437}",bayesian,0.18283702502648036,0.3089584109783173,95.03333333333333,90.8,11.166846990585327,489.88801884651184
44,"{'num_layers': 3, 'units_per_layer': 58, 'activation': 2, 'learning_rate': 0.03131446715203015, 'batch_size': 128, 'dropout_rate': 0.22010585609011574, 'l2_reg_strength': 1.5575029517153644e-07}",bayesian,0.33169913109143573,0.3751320502758026,91.3,88.8,9.505651473999023,499.39367032051086
45,"{'num_layers': 1, 'units_per_layer': 82, 'activation': 3, 'learning_rate': 0.0005612316880858022, 'batch_size': 64, 'dropout_rate': 0.1147191662976418, 'l2_reg_strength': 0.0018761702212626926}",bayesian,0.3286751096248627,0.4056680450439453,91.66666666666667,89.4,11.252620220184326,510.6462905406952
46,"{'num_layers': 1, 'units_per_layer': 75, 'activation': 2, 'learning_rate': 0.027065694900411875, 'batch_size': 128, 'dropout_rate': 0.5508542873845349, 'l2_reg_strength': 0.005882487648209704}",bayesian,0.36614012670516966,0.38439520955085754,89.8,90.4,10.760437726974487,521.4067282676697
47,"{'num_layers': 2, 'units_per_layer': 74, 'activation': 1, 'learning_rate': 0.20708152373609087, 'batch_size': 128, 'dropout_rate': 0.512455802906171, 'l2_reg_strength': 0.004685189144700946}",bayesian,0.8382710698445638,0.5575219616889954,72.56666666666666,84.6,10.223194599151611,531.6299228668213
48,"{'num_layers': 1, 'units_per_layer': 41, 'activation': 1, 'learning_rate': 0.1334873921425902, 'batch_size': 32, 'dropout_rate': 0.5136386242602426, 'l2_reg_strength': 1.1349412339384111e-05}",bayesian,1.0175308885574341,0.6419061684608459,61.666666666666664,82.8,11.469884872436523,543.0998077392578
49,"{'num_layers': 1, 'units_per_layer': 39, 'activation': 1, 'learning_rate': 0.0006604950068615819, 'batch_size': 32, 'dropout_rate': 0.1389189144096114, 'l2_reg_strength': 0.0027510950422174833}",bayesian,0.36617402187983195,0.3996325626373291,88.76666666666667,87.4,12.30318284034729,555.4029905796051
50,"{'num_layers': 2, 'units_per_layer': 82, 'activation': 2, 'learning_rate': 0.01509814216821511, 'batch_size': 64, 'dropout_rate': 0.39328303237333606, 'l2_reg_strength': 7.501349706828862e-07}",bayesian,0.2969391582806905,0.3235445728302002,91.5,90.6,11.569396257400513,566.9723868370056
51,"{'num_layers': 2, 'units_per_layer': 80, 'activation': 2, 'learning_rate': 0.0011660860169904349, 'batch_size': 64, 'dropout_rate': 0.4667730497339358, 'l2_reg_strength': 0.00041099464078386816}",bayesian,0.3619910711447398,0.35578507447242735,89.16666666666667,88.4,11.538618803024292,578.5110056400299
52,"{'num_layers': 1, 'units_per_layer': 74, 'activation': 2, 'learning_rate': 0.005053045262223516, 'batch_size': 128, 'dropout_rate': 0.5430217313914275, 'l2_reg_strength': 4.261815892352588e-06}",bayesian,0.37112861386934914,0.40574494433403013,89.53333333333333,88.6,9.645488262176514,588.1564939022064
53,"{'num_layers': 2, 'units_per_layer': 79, 'activation': 2, 'learning_rate': 0.001156992556075202, 'batch_size': 128, 'dropout_rate': 0.5471020864127033, 'l2_reg_strength': 0.007475881421094471}",bayesian,0.4628054798444112,0.38217955255508423,86.6,87.2,10.432835102081299,598.5893290042877
54,"{'num_layers': 1, 'units_per_layer': 80, 'activation': 3, 'learning_rate': 0.16346649327324134, 'batch_size': 128, 'dropout_rate': 0.4645669778360794, 'l2_reg_strength': 0.0013123184845488167}",bayesian,0.5846960396766663,0.5770045289993286,86.23333333333333,87.6,10.793440341949463,609.3827693462372
55,"{'num_layers': 1, 'units_per_layer': 40, 'activation': 1, 'learning_rate': 0.16726743904151195, 'batch_size': 32, 'dropout_rate': 0.23840066821481704, 'l2_reg_strength': 0.0026314218124594635}",bayesian,0.39033363954226175,0.34983420515060426,87.33333333333333,89.8,12.293466806411743,621.6762361526489
56,"{'num_layers': 3, 'units_per_layer': 82, 'activation': 3, 'learning_rate': 0.0015807530776696618, 'batch_size': 64, 'dropout_rate': 0.43277637012210246, 'l2_reg_strength': 9.293300902300097e-07}",bayesian,1.1098435703913372,1.0238206605911255,59.4,64.2,11.19882869720459,632.8750648498535
57,"{'num_layers': 3, 'units_per_layer': 59, 'activation': 1, 'learning_rate': 0.012175705844042631, 'batch_size': 128, 'dropout_rate': 0.20878137047763917, 'l2_reg_strength': 1.2796398939252648e-07}",bayesian,0.49999051570892333,0.4423143630027771,83.96666666666667,88.0,10.111518144607544,642.9865829944611
58,"{'num_layers': 3, 'units_per_layer': 76, 'activation': 1, 'learning_rate': 0.0010714297064387918, 'batch_size': 128, 'dropout_rate': 0.5464017370584526, 'l2_reg_strength': 4.544260746427329e-06}",bayesian,1.099878831545512,0.7903734121322632,61.43333333333333,77.0,11.056194305419922,654.042777299881
59,"{'num_layers': 1, 'units_per_layer': 79, 'activation': 2, 'learning_rate': 0.2040467695081911, 'batch_size': 64, 'dropout_rate': 0.1289760896380377, 'l2_reg_strength': 7.399584843057173e-07}",bayesian,0.18933520368734996,0.3284657361507416,95.0,89.8,11.440639972686768,665.4834172725677
60,"{'num_layers': 1, 'units_per_layer': 126, 'activation': 2, 'learning_rate': 0.0008626824551089483, 'batch_size': 256, 'dropout_rate': 0.26823904179449964, 'l2_reg_strength': 7.425162151101859e-07}",bayesian,0.28919071288903553,0.3724801094532013,92.4,89.4,9.323798656463623,674.8072159290314
61,"{'num_layers': 2, 'units_per_layer': 78, 'activation': 2, 'learning_rate': 0.0015305518163855087, 'batch_size': 64, 'dropout_rate': 0.14678046223724717, 'l2_reg_strength': 8.677082435305579e-05}",bayesian,0.18109883081912995,0.34341967916488647,94.73333333333333,89.2,11.194580078125,686.0017960071564
62,"{'num_layers': 1, 'units_per_layer': 76, 'activation': 2, 'learning_rate': 0.000580820631905502, 'batch_size': 128, 'dropout_rate': 0.05570540316640332, 'l2_reg_strength': 0.00033739431052240914}",bayesian,0.23758145900567373,0.347589204788208,94.0,90.2,10.83143925666809,696.8332352638245
63,"{'num_layers': 1, 'units_per_layer': 81, 'activation': 2, 'learning_rate': 0.001919610246530855, 'batch_size': 128, 'dropout_rate': 0.4834303006931873, 'l2_reg_strength': 5.9956392538030794e-05}",bayesian,0.3267920450369517,0.3709319655895233,90.7,88.6,10.794216394424438,707.6274516582489
64,"{'num_layers': 3, 'units_per_layer': 57, 'activation': 1, 'learning_rate': 0.16615898566889198, 'batch_size': 128, 'dropout_rate': 0.24662052029825948, 'l2_reg_strength': 9.272124783772773e-05}",bayesian,0.6150954995155334,0.5154116225242614,80.76666666666667,85.0,9.544480562210083,717.171932220459
65,"{'num_layers': 2, 'units_per_layer': 81, 'activation': 1, 'learning_rate': 0.004556867577388683, 'batch_size': 64, 'dropout_rate': 0.056912318617611576, 'l2_reg_strength': 3.3683554690796054e-06}",bayesian,0.24756482744216918,0.32846620893478395,92.23333333333333,90.8,11.57602334022522,728.7479555606842
66,"{'num_layers': 1, 'units_per_layer': 78, 'activation': 1, 'learning_rate': 0.0024974918345121245, 'batch_size': 128, 'dropout_rate': 0.06737708761121612, 'l2_reg_strength': 8.365471913411974e-07}",bayesian,0.2937427520354589,0.36757509541511535,91.43333333333334,89.6,10.79824447631836,739.5462000370026
67,"{'num_layers': 1, 'units_per_layer': 127, 'activation': 2, 'learning_rate': 0.00502296465947971, 'batch_size': 256, 'dropout_rate': 0.08805264392993722, 'l2_reg_strength': 7.615009691661692e-05}",bayesian,0.27891816504796346,0.363321314573288,92.66666666666667,89.4,9.958442449569702,749.5046424865723
68,"{'num_layers': 1, 'units_per_layer': 77, 'activation': 2, 'learning_rate': 0.00013461066870258738, 'batch_size': 64, 'dropout_rate': 0.2616250307441774, 'l2_reg_strength': 0.0010874193754121565}",bayesian,0.22735379266738892,0.3298514828681946,94.23333333333333,90.4,10.45641040802002,759.9610528945923
69,"{'num_layers': 1, 'units_per_layer': 110, 'activation': 1, 'learning_rate': 0.012646601637500055, 'batch_size': 128, 'dropout_rate': 0.2387443835165287, 'l2_reg_strength': 0.0007194509219933654}",bayesian,0.32925792956352234,0.3653529131412506,90.66666666666667,88.2,10.773942470550537,770.7349953651428
70,"{'num_layers': 2, 'units_per_layer': 39, 'activation': 3, 'learning_rate': 0.03900422823120214, 'batch_size': 32, 'dropout_rate': 0.3133508334676156, 'l2_reg_strength': 2.0119495036759643e-05}",bayesian,0.8088286401430765,0.7007230710983277,78.9,83.8,12.40256381034851,783.1375591754913
71,"{'num_layers': 1, 'units_per_layer': 113, 'activation': 1, 'learning_rate': 0.002173644338839398, 'batch_size': 128, 'dropout_rate': 0.4795016929920143, 'l2_reg_strength': 6.782830274330421e-05}",bayesian,0.46019287427266437,0.4149020278453827,86.53333333333333,87.8,10.79843783378601,793.9359970092773
72,"{'num_layers': 1, 'units_per_layer': 112, 'activation': 2, 'learning_rate': 0.10404713495338012, 'batch_size': 128, 'dropout_rate': 0.32597183515988004, 'l2_reg_strength': 1.4072877836576972e-07}",bayesian,0.26052078954378766,0.3591040418148041,93.13333333333334,89.8,9.329931497573853,803.2659285068512
73,"{'num_layers': 1, 'units_per_layer': 81, 'activation': 1, 'learning_rate': 0.02626463883199273, 'batch_size': 64, 'dropout_rate': 0.20165917566537828, 'l2_reg_strength': 2.7461694185421887e-05}",bayesian,0.293958038409551,0.36412470531463625,91.36666666666666,89.6,11.432398319244385,814.6983268260956
74,"{'num_layers': 2, 'units_per_layer': 82, 'activation': 1, 'learning_rate': 0.2728239013743399, 'batch_size': 64, 'dropout_rate': 0.2743635165149814, 'l2_reg_strength': 0.004686833275285136}",bayesian,0.34402343877156577,0.34698576164245604,89.3,87.6,11.509847640991211,826.2081744670868
75,"{'num_layers': 4, 'units_per_layer': 38, 'activation': 2, 'learning_rate': 0.0055789146697849765, 'batch_size': 64, 'dropout_rate': 0.47398703276363724, 'l2_reg_strength': 1.7407521593674492e-07}",bayesian,0.9747309867540995,0.7507723646163941,68.26666666666667,76.4,11.725836277008057,837.9340107440948
76,"{'num_layers': 1, 'units_per_layer': 80, 'activation': 1, 'learning_rate': 0.009374717180021948, 'batch_size': 128, 'dropout_rate': 0.06691756813464722, 'l2_reg_strength': 9.706854233153014e-06}",bayesian,0.33157629569371544,0.3828449113368988,90.23333333333333,88.6,9.178760528564453,847.1127712726593
77,"{'num_layers': 3, 'units_per_layer': 126, 'activation': 2, 'learning_rate': 0.007684801365255775, 'batch_size': 256, 'dropout_rate': 0.19953521046866307, 'l2_reg_strength': 0.0037675255080965968}",bayesian,0.24746011137962343,0.3245686421394348,93.13333333333334,90.8,10.937848329544067,858.0506196022034
78,"{'num_layers': 1, 'units_per_layer': 74, 'activation': 1, 'learning_rate': 0.003285542971297768, 'batch_size': 128, 'dropout_rate': 0.3355822680362496, 'l2_reg_strength': 0.0006974814734325294}",bayesian,0.4304913505713145,0.43477760457992554,87.13333333333334,85.6,10.657215356826782,868.7078349590302
79,"{'num_layers': 2, 'units_per_layer': 127, 'activation': 2, 'learning_rate': 0.027221362304243425, 'batch_size': 256, 'dropout_rate': 0.59449651859796, 'l2_reg_strength': 9.979414613779187e-06}",bayesian,0.43385818258921305,0.4200035748481751,87.43333333333334,88.2,9.898745059967041,878.6065800189972
80,"{'num_layers': 3, 'units_per_layer': 126, 'activation': 1, 'learning_rate': 0.02710318906318753, 'batch_size': 256, 'dropout_rate': 0.2336009322055579, 'l2_reg_strength': 3.1433443726129315e-05}",bayesian,0.3757459413210551,0.37634678173065184,88.43333333333334,88.8,10.095577001571655,888.7021570205688
81,"{'num_layers': 1, 'units_per_layer': 111, 'activation': 2, 'learning_rate': 0.0006546934392651788, 'batch_size': 128, 'dropout_rate': 0.2881964610232328, 'l2_reg_strength': 0.00023675573179171875}",bayesian,0.25400468667348225,0.3321836702823639,93.26666666666667,91.0,10.918874979019165,899.621031999588
82,"{'num_layers': 4, 'units_per_layer': 109, 'activation': 2, 'learning_rate': 0.02072700916945219, 'batch_size': 32, 'dropout_rate': 0.2925844328566159, 'l2_reg_strength': 0.0007597281455007103}",bayesian,0.32884085647265116,0.3712141556739807,90.5,88.2,14.003185749053955,913.624217748642
83,"{'num_layers': 1, 'units_per_layer': 79, 'activation': 3, 'learning_rate': 0.03250246898083915, 'batch_size': 64, 'dropout_rate': 0.1835776138039984, 'l2_reg_strength': 0.0011948443282324005}",bayesian,0.3547897431055705,0.4087076997756958,91.16666666666667,89.6,11.380827903747559,925.0050456523895
84,"{'num_layers': 1, 'units_per_layer': 79, 'activation': 2, 'learning_rate': 0.06979012985689595, 'batch_size': 128, 'dropout_rate': 0.44851649415721234, 'l2_reg_strength': 0.0013105582147155616}",bayesian,0.32221296334266664,0.3801742753982544,91.23333333333333,89.2,9.252980470657349,934.2580261230469
85,"{'num_layers': 4, 'units_per_layer': 58, 'activation': 2, 'learning_rate': 0.021705383672724364, 'batch_size': 128, 'dropout_rate': 0.16763341753405372, 'l2_reg_strength': 1.3361918300630917e-05}",bayesian,0.3027785801887512,0.43135346150398257,91.76666666666667,87.2,11.095214605331421,945.3532407283783
86,"{'num_layers': 1, 'units_per_layer': 81, 'activation': 3, 'learning_rate': 0.00010149587827814116, 'batch_size': 64, 'dropout_rate': 0.17370739859341433, 'l2_reg_strength': 2.7390181502256965e-06}",bayesian,0.34133545072873434,0.3960120759010315,91.9,89.8,11.44035005569458,956.7935907840729
87,"{'num_layers': 2, 'units_per_layer': 81, 'activation': 2, 'learning_rate': 0.08631076079089205, 'batch_size': 64, 'dropout_rate': 0.39437577947076696, 'l2_reg_strength': 8.425502734521545e-05}",bayesian,0.3131031401157379,0.34643082094192507,90.7,89.4,11.512584686279297,968.3061754703522
88,"{'num_layers': 3, 'units_per_layer': 34, 'activation': 2, 'learning_rate': 0.008857737395366163, 'batch_size': 16, 'dropout_rate': 0.5677484593056997, 'l2_reg_strength': 0.000722771385217218}",bayesian,1.265441266854604,0.9593247127532959,56.63333333333333,71.6,15.162952661514282,983.4691281318665
89,"{'num_layers': 2, 'units_per_layer': 126, 'activation': 2, 'learning_rate': 0.00010443185768829004, 'batch_size': 256, 'dropout_rate': 0.08865891250333054, 'l2_reg_strength': 2.9474345814705636e-06}",bayesian,0.23414063342412314,0.3817484221458435,93.56666666666666,87.4,9.468932151794434,992.9380602836609
