param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
497,"[{'num_layers': 2, 'units_per_layer': 90, 'activation': 'sigmoid', 'learning_rate': 0.0005033406078894043, 'batch_size': 32, 'dropout_rate': 0.46794576194506754, 'l2_reg_strength': 0.0001630461381338697}]",random,0.5543440041542054,0.4968680353164673,84.8,86.4,10.872413873672485,5897.671869277954
498,"[{'num_layers': 4, 'units_per_layer': 51, 'activation': 'sigmoid', 'learning_rate': 0.0015462129813493086, 'batch_size': 16, 'dropout_rate': 0.11728118115585442, 'l2_reg_strength': 4.06261232276619e-05}]",random,1.147547427813212,1.1666359801292419,53.1,53.0,13.370958089828491,5911.042827367783
499,"[{'num_layers': 1, 'units_per_layer': 39, 'activation': 'sigmoid', 'learning_rate': 0.12303901691551371, 'batch_size': 128, 'dropout_rate': 0.27897739011782546, 'l2_reg_strength': 9.872951544129407e-05}]",random,0.7745874540011088,0.7799109902381897,84.6,82.8,8.042654037475586,5919.085481405258
500,"[{'num_layers': 2, 'units_per_layer': 80, 'activation': 'tanh', 'learning_rate': 0.0006664265683170182, 'batch_size': 64, 'dropout_rate': 0.3414859552451102, 'l2_reg_strength': 0.00012373312361518306}]",random,0.2691112586657206,0.3177110049724579,92.8,91.0,9.929705381393433,5929.015186786652
501,"[{'num_layers': 2, 'units_per_layer': 57, 'activation': 'sigmoid', 'learning_rate': 0.19067097724121168, 'batch_size': 16, 'dropout_rate': 0.5028913406196471, 'l2_reg_strength': 0.00010538494005036798}]",random,0.738209963798523,0.5520531649589538,77.26666666666667,83.4,12.403498649597168,5941.418685436249
502,"[{'num_layers': 3, 'units_per_layer': 2, 'activation': 'relu', 'learning_rate': 0.01574753814201891, 'batch_size': 16, 'dropout_rate': 0.27738999629191535, 'l2_reg_strength': 1.3825304936855418e-07}]",random,2.3004367993672687,2.299524627685547,10.966666666666667,9.8,12.42301082611084,5953.84169626236
503,"[{'num_layers': 4, 'units_per_layer': 24, 'activation': 'tanh', 'learning_rate': 0.12725316077176776, 'batch_size': 64, 'dropout_rate': 0.5537693945153892, 'l2_reg_strength': 0.0018102405156945295}]",random,1.5457875401178995,1.2591833667755128,38.43333333333333,48.4,8.817567110061646,5962.659263372421
504,"[{'num_layers': 4, 'units_per_layer': 53, 'activation': 'sigmoid', 'learning_rate': 0.0049316241787297115, 'batch_size': 16, 'dropout_rate': 0.2689776619475506, 'l2_reg_strength': 8.37198368392207e-06}]",random,1.5008983097076416,1.5610322284698486,35.0,36.4,13.108120441436768,5975.767383813858
505,"[{'num_layers': 3, 'units_per_layer': 93, 'activation': 'tanh', 'learning_rate': 0.08117029339161291, 'batch_size': 128, 'dropout_rate': 0.4109458217461075, 'l2_reg_strength': 0.0023460443846183877}]",random,0.3696323902606964,0.39619842696189883,89.46666666666667,88.0,9.6332848072052,5985.400668621063
506,"[{'num_layers': 3, 'units_per_layer': 2, 'activation': 'tanh', 'learning_rate': 0.0005932588120229546, 'batch_size': 256, 'dropout_rate': 0.4973424122630166, 'l2_reg_strength': 0.0016707063904132216}]",random,2.304669554392497,2.2931777610778807,13.166666666666666,15.6,8.969764709472656,5994.370433330536
