param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
30,"[{'num_layers': 3, 'units_per_layer': 124, 'activation': 'relu', 'learning_rate': 0.05023871712690008, 'batch_size': 16, 'dropout_rate': 0.1592488835889006, 'l2_reg_strength': 7.781830523572039e-07}]",random,0.2116570032934348,0.2776189041435719,93.76666666666667,92.0,17.070374011993408,323.54346323013306
