generation,param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
0,0,"{'num_layers': 3, 'units_per_layer': 46, 'activation': 'tanh', 'learning_rate': 0.1301206070837729, 'batch_size': 32, 'dropout_rate': 0.24580156830942768, 'l2_reg_strength': 1.320822927873309e-07}",genetic,0.3231535719235738,0.4108005826473236,90.56666666666666,88.0,14.50545883178711,14.50545883178711
0,1,"{'num_layers': 1, 'units_per_layer': 22, 'activation': 'relu', 'learning_rate': 0.04121969856879413, 'batch_size': 128, 'dropout_rate': 0.5999147509435696, 'l2_reg_strength': 0.005564572838291343}",genetic,1.353491090774536,1.0384190044403077,48.166666666666664,77.2,8.692492246627808,23.197951078414917
0,2,"{'num_layers': 1, 'units_per_layer': 49, 'activation': 'sigmoid', 'learning_rate': 0.02248505598791985, 'batch_size': 256, 'dropout_rate': 0.49066229253213467, 'l2_reg_strength': 0.00012351845466366602}",genetic,1.0927559779485068,1.0447527275085449,74.4,79.6,9.004997730255127,32.202948808670044
0,3,"{'num_layers': 4, 'units_per_layer': 17, 'activation': 'tanh', 'learning_rate': 0.0005588093891548588, 'batch_size': 256, 'dropout_rate': 0.5598761909352686, 'l2_reg_strength': 0.005997796294763045}",genetic,1.974186421394348,1.8161367988586425,24.333333333333332,40.0,9.500223636627197,41.70317244529724
0,4,"{'num_layers': 4, 'units_per_layer': 109, 'activation': 'relu', 'learning_rate': 0.0021337037875791137, 'batch_size': 256, 'dropout_rate': 0.5349449726359565, 'l2_reg_strength': 1.4202383844317326e-06}",genetic,1.306926342646281,1.1005291786193847,50.36666666666667,59.6,8.835356712341309,50.53852915763855
0,5,"{'num_layers': 3, 'units_per_layer': 124, 'activation': 'tanh', 'learning_rate': 0.0005375985857387485, 'batch_size': 16, 'dropout_rate': 0.14172223548152552, 'l2_reg_strength': 3.4401879903322764e-07}",genetic,0.2195648675262928,0.3304564974308014,93.23333333333333,89.8,16.13874578475952,66.67727494239807
0,6,"{'num_layers': 3, 'units_per_layer': 57, 'activation': 'tanh', 'learning_rate': 0.09707342799585537, 'batch_size': 32, 'dropout_rate': 0.4347749943270337, 'l2_reg_strength': 0.00038590465798079665}",genetic,0.5144686388969422,0.5220508918762207,84.76666666666667,84.4,12.353154420852661,79.03042936325073
0,7,"{'num_layers': 3, 'units_per_layer': 97, 'activation': 'sigmoid', 'learning_rate': 0.00012994208430102604, 'batch_size': 64, 'dropout_rate': 0.37072587700763715, 'l2_reg_strength': 2.6144318314131246e-07}",genetic,1.056503239631653,1.0143465309143067,62.46666666666667,70.0,10.500398874282837,89.53082823753357
0,8,"{'num_layers': 3, 'units_per_layer': 44, 'activation': 'relu', 'learning_rate': 0.002252278610054016, 'batch_size': 16, 'dropout_rate': 0.3171507934721275, 'l2_reg_strength': 0.0001431049670186013}",genetic,0.9806713988780975,0.5975349864959717,64.46666666666667,82.2,14.823375463485718,104.35420370101929
0,9,"{'num_layers': 4, 'units_per_layer': 53, 'activation': 'relu', 'learning_rate': 0.00011002576824971741, 'batch_size': 32, 'dropout_rate': 0.06944824736223278, 'l2_reg_strength': 0.00923094610215597}",genetic,0.3618359638055166,0.4418536448478699,88.93333333333334,87.6,12.397621631622314,116.7518253326416
0,10,"{'num_layers': 2, 'units_per_layer': 78, 'activation': 'sigmoid', 'learning_rate': 0.00038827466654413713, 'batch_size': 32, 'dropout_rate': 0.2615140501804005, 'l2_reg_strength': 7.70159605985171e-06}",genetic,0.39651013310750327,0.4760033826828003,89.26666666666667,86.6,11.837132453918457,128.58895778656006
0,11,"{'num_layers': 1, 'units_per_layer': 122, 'activation': 'sigmoid', 'learning_rate': 0.2510025493052451, 'batch_size': 32, 'dropout_rate': 0.5034180354823582, 'l2_reg_strength': 4.5245849221155823e-07}",genetic,0.3522048323949178,0.3923257520198822,90.43333333333334,89.6,11.744867324829102,140.33382511138916
0,12,"{'num_layers': 3, 'units_per_layer': 5, 'activation': 'sigmoid', 'learning_rate': 0.00015889742483898901, 'batch_size': 64, 'dropout_rate': 0.1146031362010703, 'l2_reg_strength': 1.3295625662475797e-07}",genetic,2.2757709318796793,2.2642856521606447,12.533333333333333,13.4,9.742246866226196,150.07607197761536
0,13,"{'num_layers': 2, 'units_per_layer': 42, 'activation': 'relu', 'learning_rate': 0.0002584511289543018, 'batch_size': 64, 'dropout_rate': 0.27641389649215653, 'l2_reg_strength': 2.0554381581424268e-05}",genetic,0.5901671484311422,0.45879697704315187,80.7,87.6,9.651508808135986,159.72758078575134
0,14,"{'num_layers': 1, 'units_per_layer': 44, 'activation': 'tanh', 'learning_rate': 0.006926495987102568, 'batch_size': 64, 'dropout_rate': 0.36959804326249435, 'l2_reg_strength': 1.346354042828974e-06}",genetic,0.3178634882767995,0.37368825101852415,91.0,87.8,10.146729946136475,169.87431073188782
0,15,"{'num_layers': 2, 'units_per_layer': 93, 'activation': 'sigmoid', 'learning_rate': 0.0013460537758097119, 'batch_size': 128, 'dropout_rate': 0.5694062803188595, 'l2_reg_strength': 1.5536816788737855e-06}",genetic,1.10435711256663,0.9490864386558533,66.83333333333333,75.6,9.980645895004272,179.8549566268921
0,16,"{'num_layers': 3, 'units_per_layer': 111, 'activation': 'sigmoid', 'learning_rate': 0.011870230940142175, 'batch_size': 128, 'dropout_rate': 0.38922397314215434, 'l2_reg_strength': 4.1886761446734616e-07}",genetic,1.0832945693333944,1.0159975633621217,62.2,64.4,8.953099727630615,188.8080563545227
