generation,param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
0,0,"{'num_layers': 4, 'units_per_layer': 60, 'activation': 'relu', 'learning_rate': 0.25964137613310384, 'batch_size': 256, 'dropout_rate': 0.08768959192898768, 'l2_reg_strength': 0.00012108592720638999}",genetic,0.5261709938049316,0.4975803575515747,83.96666666666667,84.8,9.837898254394531,9.837898254394531
0,1,"{'num_layers': 1, 'units_per_layer': 102, 'activation': 'tanh', 'learning_rate': 0.013896097584590103, 'batch_size': 128, 'dropout_rate': 0.29413867950854267, 'l2_reg_strength': 0.00015457546243830084}",genetic,0.2628701768318812,0.375095609664917,93.0,89.2,9.480279684066772,19.318177938461304
0,2,"{'num_layers': 4, 'units_per_layer': 47, 'activation': 'sigmoid', 'learning_rate': 0.11774880731609703, 'batch_size': 256, 'dropout_rate': 0.5160647295700193, 'l2_reg_strength': 7.991371474611574e-07}",genetic,2.3103124961853028,2.291460647583008,10.233333333333333,13.4,8.999775409698486,28.31795334815979
0,3,"{'num_layers': 1, 'units_per_layer': 79, 'activation': 'tanh', 'learning_rate': 0.00047384258434851845, 'batch_size': 256, 'dropout_rate': 0.36292785855938703, 'l2_reg_strength': 2.581086628942607e-07}",genetic,0.3721083280245463,0.4263949055671692,90.6,87.8,8.166738510131836,36.484691858291626
0,4,"{'num_layers': 3, 'units_per_layer': 126, 'activation': 'sigmoid', 'learning_rate': 0.00011382856911784452, 'batch_size': 256, 'dropout_rate': 0.31991780883889487, 'l2_reg_strength': 0.002342204209741165}",genetic,1.356167690594991,1.3026198053359985,55.3,57.0,9.533005237579346,46.01769709587097
0,5,"{'num_layers': 3, 'units_per_layer': 8, 'activation': 'tanh', 'learning_rate': 0.011611374128791981, 'batch_size': 256, 'dropout_rate': 0.38071392749045263, 'l2_reg_strength': 3.079713935098061e-05}",genetic,1.9442244129180908,1.8230172157287599,29.6,45.8,9.341734886169434,55.359431982040405
0,6,"{'num_layers': 2, 'units_per_layer': 87, 'activation': 'sigmoid', 'learning_rate': 0.15109971328641406, 'batch_size': 16, 'dropout_rate': 0.23116201440258421, 'l2_reg_strength': 6.526762334909102e-05}",genetic,0.27757065401474634,0.35638278687000274,92.36666666666666,89.8,13.367084503173828,68.72651648521423
0,7,"{'num_layers': 1, 'units_per_layer': 67, 'activation': 'sigmoid', 'learning_rate': 0.01283099397601987, 'batch_size': 64, 'dropout_rate': 0.12623786538921544, 'l2_reg_strength': 0.0013419114864217255}",genetic,0.3591880146662394,0.42592588138580323,91.36666666666666,89.2,9.508493900299072,78.2350103855133
0,8,"{'num_layers': 3, 'units_per_layer': 7, 'activation': 'sigmoid', 'learning_rate': 0.0037131344736528044, 'batch_size': 256, 'dropout_rate': 0.09529383804479077, 'l2_reg_strength': 1.1225953246093653e-07}",genetic,2.2948799629211427,2.2960917167663575,12.2,9.8,9.049754858016968,87.28476524353027
0,9,"{'num_layers': 4, 'units_per_layer': 8, 'activation': 'tanh', 'learning_rate': 0.0004902056620267878, 'batch_size': 128, 'dropout_rate': 0.5456167609502496, 'l2_reg_strength': 0.0024116855301121827}",genetic,2.1281641813913983,1.9043726387023925,19.633333333333333,38.4,8.503450632095337,95.78821587562561
0,10,"{'num_layers': 2, 'units_per_layer': 40, 'activation': 'sigmoid', 'learning_rate': 0.04132139632903706, 'batch_size': 32, 'dropout_rate': 0.40086074963585583, 'l2_reg_strength': 3.3129769135560065e-05}",genetic,0.9553442277908325,0.8050177602767944,71.86666666666666,78.6,10.325469255447388,106.113685131073
0,11,"{'num_layers': 2, 'units_per_layer': 111, 'activation': 'sigmoid', 'learning_rate': 0.005946430953788484, 'batch_size': 256, 'dropout_rate': 0.44570722766420207, 'l2_reg_strength': 5.948523667467825e-05}",genetic,1.190239228884379,1.1032198009490968,65.9,71.2,9.365396499633789,115.47908163070679
0,12,"{'num_layers': 3, 'units_per_layer': 49, 'activation': 'relu', 'learning_rate': 0.002361052352163546, 'batch_size': 16, 'dropout_rate': 0.3816204974062989, 'l2_reg_strength': 3.211780686436032e-05}",genetic,0.9750850933392843,0.6798699941635132,65.7,80.6,13.705955028533936,129.18503665924072
0,13,"{'num_layers': 1, 'units_per_layer': 46, 'activation': 'sigmoid', 'learning_rate': 0.011587684314346584, 'batch_size': 128, 'dropout_rate': 0.5464949434229135, 'l2_reg_strength': 0.0001794249444101848}",genetic,0.9046734005610149,0.8130265550613404,77.43333333333334,82.6,8.556174755096436,137.74121141433716
0,14,"{'num_layers': 1, 'units_per_layer': 15, 'activation': 'relu', 'learning_rate': 0.03066094691567595, 'batch_size': 128, 'dropout_rate': 0.18810837082940468, 'l2_reg_strength': 0.0038157613879866367}",genetic,0.8231908750534057,0.7167618103027343,72.6,82.0,8.699146270751953,146.4403576850891
0,15,"{'num_layers': 3, 'units_per_layer': 61, 'activation': 'tanh', 'learning_rate': 0.0032907254584066503, 'batch_size': 64, 'dropout_rate': 0.28973641143760465, 'l2_reg_strength': 0.00010624590683794745}",genetic,0.3135408189296722,0.34073243284225463,90.43333333333334,89.2,10.288259983062744,156.72861766815186
0,16,"{'num_layers': 2, 'units_per_layer': 39, 'activation': 'relu', 'learning_rate': 0.015365894002475934, 'batch_size': 128, 'dropout_rate': 0.18419019976505369, 'l2_reg_strength': 4.5375712567541524e-07}",genetic,0.5762233827908834,0.4714014449119568,81.26666666666667,88.2,8.545657396316528,165.27427506446838
0,17,"{'num_layers': 1, 'units_per_layer': 70, 'activation': 'sigmoid', 'learning_rate': 0.00972875021319556, 'batch_size': 256, 'dropout_rate': 0.338868047053409, 'l2_reg_strength': 1.1215336641578391e-07}",genetic,0.8135026973088583,0.8172913217544555,83.43333333333334,83.4,8.76703667640686,174.04131174087524
0,18,"{'num_layers': 4, 'units_per_layer': 26, 'activation': 'sigmoid', 'learning_rate': 0.0005588099074302099, 'batch_size': 256, 'dropout_rate': 0.5496454406246414, 'l2_reg_strength': 8.93462191993961e-05}",genetic,2.3153774903615316,2.2953984661102296,9.566666666666666,13.4,10.231752872467041,184.27306461334229
0,19,"{'num_layers': 2, 'units_per_layer': 92, 'activation': 'sigmoid', 'learning_rate': 0.010409909725881898, 'batch_size': 64, 'dropout_rate': 0.13601596980398373, 'l2_reg_strength': 0.0017698120968484199}",genetic,0.3981163663069407,0.44447032308578494,90.66666666666667,88.0,9.392825365066528,193.6658899784088
0,20,"{'num_layers': 1, 'units_per_layer': 100, 'activation': 'relu', 'learning_rate': 0.0010238863815693804, 'batch_size': 256, 'dropout_rate': 0.21337387011192804, 'l2_reg_strength': 7.778630889806497e-05}",genetic,0.37949460665384926,0.41186182856559755,89.63333333333334,87.4,9.118590831756592,202.7844808101654
0,21,"{'num_layers': 1, 'units_per_layer': 48, 'activation': 'sigmoid', 'learning_rate': 0.0003872970158755413, 'batch_size': 256, 'dropout_rate': 0.25276928800562964, 'l2_reg_strength': 0.00019408591479521634}",genetic,1.0068812599182129,1.0162591438293458,81.2,80.2,9.135446786880493,211.9199275970459
0,22,"{'num_layers': 3, 'units_per_layer': 23, 'activation': 'tanh', 'learning_rate': 0.014159871114085721, 'batch_size': 32, 'dropout_rate': 0.23144945241726989, 'l2_reg_strength': 1.6957215283644427e-05}",genetic,0.5041575260162353,0.5244818158149719,85.9,87.0,9.920476913452148,221.84040451049805
0,23,"{'num_layers': 2, 'units_per_layer': 27, 'activation': 'sigmoid', 'learning_rate': 0.00014210034648241238, 'batch_size': 64, 'dropout_rate': 0.21325222268590832, 'l2_reg_strength': 0.00016639891482255522}",genetic,1.2379177306493123,1.1787241621017457,61.6,67.4,9.681275367736816,231.52167987823486
0,24,"{'num_layers': 4, 'units_per_layer': 25, 'activation': 'relu', 'learning_rate': 0.04537197917862279, 'batch_size': 32, 'dropout_rate': 0.2973989419598766, 'l2_reg_strength': 4.38414787765122e-05}",genetic,1.183911642074585,1.0123027429580689,52.4,58.8,11.421953201293945,242.9436330795288
0,25,"{'num_layers': 3, 'units_per_layer': 85, 'activation': 'relu', 'learning_rate': 0.001135997722372616, 'batch_size': 16, 'dropout_rate': 0.2565829036856734, 'l2_reg_strength': 0.0039493107163761105}",genetic,0.3542593701084455,0.34975016057491304,88.83333333333333,90.6,14.416492462158203,257.360125541687
0,26,"{'num_layers': 3, 'units_per_layer': 38, 'activation': 'tanh', 'learning_rate': 0.05403334748871585, 'batch_size': 16, 'dropout_rate': 0.48953503955340977, 'l2_reg_strength': 2.3064451419563398e-07}",genetic,0.8129725673993429,0.5770560507774353,75.2,82.0,13.303860664367676,270.6639862060547
0,27,"{'num_layers': 2, 'units_per_layer': 95, 'activation': 'sigmoid', 'learning_rate': 0.0011612555551368045, 'batch_size': 256, 'dropout_rate': 0.39546522922812094, 'l2_reg_strength': 0.00013389168974935257}",genetic,1.2614061209360758,1.1779515733718873,66.5,70.2,8.83451533317566,279.49850153923035
0,28,"{'num_layers': 4, 'units_per_layer': 120, 'activation': 'tanh', 'learning_rate': 0.002103784106202302, 'batch_size': 32, 'dropout_rate': 0.40663184890049475, 'l2_reg_strength': 1.869425125989319e-06}",genetic,0.46100104041894274,0.45606137800216673,85.86666666666666,88.6,11.484781265258789,290.98328280448914
0,29,"{'num_layers': 3, 'units_per_layer': 9, 'activation': 'relu', 'learning_rate': 0.0008014252261931818, 'batch_size': 64, 'dropout_rate': 0.05654085728528647, 'l2_reg_strength': 1.7776230860704096e-07}",genetic,1.1399732468922934,1.0082403078079223,58.7,69.4,9.876314401626587,300.8595972061157
0,30,"{'num_layers': 2, 'units_per_layer': 93, 'activation': 'tanh', 'learning_rate': 0.05652002432804464, 'batch_size': 128, 'dropout_rate': 0.4821750288599141, 'l2_reg_strength': 2.2174381427481195e-05}",genetic,0.3645689222017924,0.39990035009384156,90.1,88.2,9.595362186431885,310.4549593925476
0,31,"{'num_layers': 3, 'units_per_layer': 67, 'activation': 'sigmoid', 'learning_rate': 0.049208121710995395, 'batch_size': 128, 'dropout_rate': 0.2146583563006983, 'l2_reg_strength': 0.008530624701518474}",genetic,1.3208876196543375,1.302673954963684,51.766666666666666,58.0,8.636234998703003,319.0911943912506
0,32,"{'num_layers': 3, 'units_per_layer': 54, 'activation': 'tanh', 'learning_rate': 0.002566079673953406, 'batch_size': 256, 'dropout_rate': 0.5319139148622445, 'l2_reg_strength': 1.927221161241131e-06}",genetic,0.8794113987286886,0.6542536888122559,72.16666666666667,84.4,8.989898920059204,328.0810933113098
0,33,"{'num_layers': 1, 'units_per_layer': 120, 'activation': 'tanh', 'learning_rate': 0.0001393854998016067, 'batch_size': 128, 'dropout_rate': 0.46034607299059577, 'l2_reg_strength': 0.0030030465337115416}",genetic,0.2879009289741516,0.3530568768978119,91.7,89.6,9.532075881958008,337.6131691932678
0,34,"{'num_layers': 2, 'units_per_layer': 95, 'activation': 'relu', 'learning_rate': 0.08034762216576738, 'batch_size': 16, 'dropout_rate': 0.27113145668460403, 'l2_reg_strength': 1.8367713930549492e-06}",genetic,0.3451601927479108,0.330186185836792,88.76666666666667,90.4,14.208032608032227,351.82120180130005
0,35,"{'num_layers': 1, 'units_per_layer': 121, 'activation': 'tanh', 'learning_rate': 0.14883757656453633, 'batch_size': 16, 'dropout_rate': 0.3074149573758789, 'l2_reg_strength': 1.561798666821299e-07}",genetic,0.22941196477413178,0.3453088808059692,93.23333333333333,89.4,12.605489253997803,364.42669105529785
0,36,"{'num_layers': 2, 'units_per_layer': 79, 'activation': 'tanh', 'learning_rate': 0.016154976119331255, 'batch_size': 16, 'dropout_rate': 0.16859733853485798, 'l2_reg_strength': 2.9309576299083982e-05}",genetic,0.24328436468044917,0.4000954595804215,92.7,86.4,12.750754117965698,377.17744517326355
0,37,"{'num_layers': 2, 'units_per_layer': 7, 'activation': 'tanh', 'learning_rate': 0.00045502381424968887, 'batch_size': 64, 'dropout_rate': 0.3163915886126291, 'l2_reg_strength': 0.00014620249702467964}",genetic,1.3950836461385092,1.1878967895507813,53.766666666666666,69.0,8.642848014831543,385.8202931880951
0,38,"{'num_layers': 3, 'units_per_layer': 22, 'activation': 'sigmoid', 'learning_rate': 0.002353840050732903, 'batch_size': 64, 'dropout_rate': 0.14386585644709238, 'l2_reg_strength': 9.8547958489316e-06}",genetic,1.708360483487447,1.6938451051712036,32.53333333333333,35.6,10.061723947525024,395.8820171356201
0,39,"{'num_layers': 1, 'units_per_layer': 50, 'activation': 'relu', 'learning_rate': 0.07980728818467818, 'batch_size': 128, 'dropout_rate': 0.5855503905856962, 'l2_reg_strength': 0.00016248157607213817}",genetic,0.8568971775372823,0.5976611728668213,70.7,86.4,9.347418785095215,405.22943592071533
0,40,"{'num_layers': 2, 'units_per_layer': 12, 'activation': 'relu', 'learning_rate': 0.0007568562119830255, 'batch_size': 128, 'dropout_rate': 0.5407170701605554, 'l2_reg_strength': 0.003035948668411465}",genetic,2.0748384329477947,1.8672478857040404,20.866666666666667,39.0,8.041322469711304,413.27075839042664
0,41,"{'num_layers': 3, 'units_per_layer': 44, 'activation': 'tanh', 'learning_rate': 0.00012095889291392078, 'batch_size': 128, 'dropout_rate': 0.16840725322665695, 'l2_reg_strength': 0.00047224835102066586}",genetic,0.3262376356919606,0.41037580704689025,91.16666666666667,87.4,9.571529626846313,422.84228801727295
0,42,"{'num_layers': 4, 'units_per_layer': 31, 'activation': 'tanh', 'learning_rate': 0.00851454812713263, 'batch_size': 64, 'dropout_rate': 0.18241278214422257, 'l2_reg_strength': 0.0003443548648062161}",genetic,0.5007395493984222,0.5399827294349671,86.63333333333334,83.6,10.19182276725769,433.03411078453064
0,43,"{'num_layers': 4, 'units_per_layer': 3, 'activation': 'relu', 'learning_rate': 0.005278948896448756, 'batch_size': 128, 'dropout_rate': 0.5289363047634301, 'l2_reg_strength': 5.2449634157945305e-05}",genetic,2.327786463419596,2.3266891384124757,9.233333333333333,9.0,8.159036874771118,441.19314765930176
0,44,"{'num_layers': 3, 'units_per_layer': 92, 'activation': 'tanh', 'learning_rate': 0.00023126065079081976, 'batch_size': 32, 'dropout_rate': 0.4990449435547514, 'l2_reg_strength': 0.0036305072855692864}",genetic,0.5338399286270141,0.45037087202072146,83.43333333333334,86.6,11.726009130477905,452.91915678977966
0,45,"{'num_layers': 1, 'units_per_layer': 99, 'activation': 'relu', 'learning_rate': 0.1460700115099438, 'batch_size': 64, 'dropout_rate': 0.4802466799299097, 'l2_reg_strength': 0.00014880673402591378}",genetic,0.44002311007181805,0.3637904608249664,86.93333333333334,89.0,10.018550157546997,462.93770694732666
0,46,"{'num_layers': 1, 'units_per_layer': 120, 'activation': 'tanh', 'learning_rate': 0.002543588560419478, 'batch_size': 128, 'dropout_rate': 0.061173831448368715, 'l2_reg_strength': 6.136874868025016e-05}",genetic,0.2173541725873947,0.3212461998462677,94.13333333333334,90.0,8.658241033554077,471.59594798088074
0,47,"{'num_layers': 2, 'units_per_layer': 40, 'activation': 'sigmoid', 'learning_rate': 0.005402556577239591, 'batch_size': 16, 'dropout_rate': 0.2616133463770877, 'l2_reg_strength': 1.744247464554843e-06}",genetic,0.5778849296569825,0.5512454597949982,85.16666666666667,85.2,12.20147967338562,483.79742765426636
0,48,"{'num_layers': 2, 'units_per_layer': 108, 'activation': 'sigmoid', 'learning_rate': 0.037314548406702945, 'batch_size': 128, 'dropout_rate': 0.315302521146625, 'l2_reg_strength': 0.002768271799442605}",genetic,0.6452274149258932,0.630112536907196,85.63333333333334,85.6,9.672630786895752,493.4700584411621
0,49,"{'num_layers': 2, 'units_per_layer': 42, 'activation': 'tanh', 'learning_rate': 0.2089984758066389, 'batch_size': 16, 'dropout_rate': 0.15282529965474656, 'l2_reg_strength': 4.750005202171284e-06}",genetic,0.2324680388569832,0.36596733653545377,93.43333333333334,88.2,12.586992502212524,506.05705094337463
1,0,"{'num_layers': 1, 'units_per_layer': 121, 'activation': 'tanh', 'learning_rate': 0.008771126922676748, 'batch_size': 16, 'dropout_rate': 0.3074149573758789, 'l2_reg_strength': 1.561798666821299e-07}",genetic,0.2169139497280121,0.3211368228197098,93.43333333333334,89.2,12.503202676773071,518.5602536201477
1,1,"{'num_layers': 2, 'units_per_layer': 95, 'activation': 'sigmoid', 'learning_rate': 0.0011612555551368045, 'batch_size': 16, 'dropout_rate': 0.15282529965474656, 'l2_reg_strength': 4.750005202171284e-06}",genetic,0.22903862572709718,0.33104952847957614,93.63333333333334,90.8,13.07172679901123,531.6319804191589
1,2,"{'num_layers': 3, 'units_per_layer': 61, 'activation': 'tanh', 'learning_rate': 0.0032907254584066503, 'batch_size': 16, 'dropout_rate': 0.28973641143760465, 'l2_reg_strength': 3.211780686436032e-05}",genetic,0.36669000033537547,0.4032535680532455,88.96666666666667,88.4,13.498211145401001,545.1301915645599
1,3,"{'num_layers': 1, 'units_per_layer': 49, 'activation': 'relu', 'learning_rate': 0.002361052352163546, 'batch_size': 256, 'dropout_rate': 0.3816204974062989, 'l2_reg_strength': 3.211780686436032e-05}",genetic,0.6348728648821513,0.5393766613006592,80.5,85.4,7.830243825912476,552.9604353904724
1,4,"{'num_layers': 4, 'units_per_layer': 95, 'activation': 'tanh', 'learning_rate': 0.0011612555551368045, 'batch_size': 64, 'dropout_rate': 0.20190446142612228, 'l2_reg_strength': 1.9412322335030653e-07}",genetic,0.22522014884154,0.3444443082809448,93.2,88.6,12.254675149917603,565.21511054039
1,5,"{'num_layers': 3, 'units_per_layer': 61, 'activation': 'tanh', 'learning_rate': 0.15109971328641406, 'batch_size': 16, 'dropout_rate': 0.23116201440258421, 'l2_reg_strength': 6.526762334909102e-05}",genetic,0.3466818152666092,0.39441880559921266,89.1,88.2,13.577983140945435,578.7930936813354
1,6,"{'num_layers': 3, 'units_per_layer': 95, 'activation': 'relu', 'learning_rate': 0.0011612555551368045, 'batch_size': 16, 'dropout_rate': 0.39546522922812094, 'l2_reg_strength': 2.072499113401585e-05}",genetic,0.5860575456221898,0.4697863495349884,80.03333333333333,87.2,15.145038843154907,593.9381325244904
1,7,"{'num_layers': 2, 'units_per_layer': 121, 'activation': 'sigmoid', 'learning_rate': 0.14883757656453633, 'batch_size': 16, 'dropout_rate': 0.23116201440258421, 'l2_reg_strength': 6.526762334909102e-05}",genetic,0.24052846092979113,0.40745972740650177,92.9,87.6,13.837453126907349,607.7755856513977
1,8,"{'num_layers': 3, 'units_per_layer': 85, 'activation': 'relu', 'learning_rate': 0.2089984758066389, 'batch_size': 16, 'dropout_rate': 0.2565829036856734, 'l2_reg_strength': 4.750005202171284e-06}",genetic,0.37302481978138285,0.3429578158855438,88.1,90.0,14.948693990707397,622.7242796421051
1,9,"{'num_layers': 1, 'units_per_layer': 102, 'activation': 'relu', 'learning_rate': 0.002361052352163546, 'batch_size': 16, 'dropout_rate': 0.29413867950854267, 'l2_reg_strength': 3.211780686436032e-05}",genetic,0.2700146285792192,0.33941833090782164,92.0,89.4,13.582843780517578,636.3071234226227
1,10,"{'num_layers': 2, 'units_per_layer': 102, 'activation': 'relu', 'learning_rate': 0.013896097584590103, 'batch_size': 128, 'dropout_rate': 0.29413867950854267, 'l2_reg_strength': 0.00013389168974935257}",genetic,0.35458961280186974,0.33500289702415464,88.9,90.4,9.750524044036865,646.0576474666595
1,11,"{'num_layers': 1, 'units_per_layer': 120, 'activation': 'tanh', 'learning_rate': 0.002543588560419478, 'batch_size': 128, 'dropout_rate': 0.25276928800562964, 'l2_reg_strength': 6.136874868025016e-05}",genetic,0.23719558997948964,0.3403804042339325,93.86666666666666,90.6,9.085957050323486,655.143604516983
1,12,"{'num_layers': 3, 'units_per_layer': 85, 'activation': 'relu', 'learning_rate': 0.0003872970158755413, 'batch_size': 256, 'dropout_rate': 0.39108385596208767, 'l2_reg_strength': 0.00019408591479521634}",genetic,0.7231224055290222,0.5542937698364258,77.2,84.2,8.66625452041626,663.8098590373993
1,13,"{'num_layers': 3, 'units_per_layer': 102, 'activation': 'sigmoid', 'learning_rate': 0.013896097584590103, 'batch_size': 128, 'dropout_rate': 0.29413867950854267, 'l2_reg_strength': 0.00015457546243830084}",genetic,1.159608915646871,1.1566408405303954,58.266666666666666,64.2,9.823768854141235,673.6336278915405
1,14,"{'num_layers': 3, 'units_per_layer': 61, 'activation': 'tanh', 'learning_rate': 0.0032907254584066503, 'batch_size': 64, 'dropout_rate': 0.15282529965474656, 'l2_reg_strength': 4.750005202171284e-06}",genetic,0.2076278163989385,0.36734007692337034,94.13333333333334,89.6,10.04352593421936,683.6771538257599
1,15,"{'num_layers': 2, 'units_per_layer': 87, 'activation': 'sigmoid', 'learning_rate': 0.15109971328641406, 'batch_size': 16, 'dropout_rate': 0.23116201440258421, 'l2_reg_strength': 4.4225523103909665e-06}",genetic,0.27590079901615777,0.33544331324100496,92.03333333333333,90.0,13.000943899154663,696.6780977249146
1,16,"{'num_layers': 1, 'units_per_layer': 120, 'activation': 'tanh', 'learning_rate': 0.002543588560419478, 'batch_size': 128, 'dropout_rate': 0.46034607299059577, 'l2_reg_strength': 0.0030030465337115416}",genetic,0.2902171167532603,0.3737247769832611,91.46666666666667,88.2,8.859719276428223,705.5378170013428
1,17,"{'num_layers': 4, 'units_per_layer': 50, 'activation': 'relu', 'learning_rate': 0.0005439349938646475, 'batch_size': 64, 'dropout_rate': 0.5496454406246414, 'l2_reg_strength': 8.93462191993961e-05}",genetic,1.7476467192967733,1.568843981742859,29.166666666666668,40.2,10.39680004119873,715.9346170425415
1,18,"{'num_layers': 2, 'units_per_layer': 85, 'activation': 'relu', 'learning_rate': 0.001135997722372616, 'batch_size': 128, 'dropout_rate': 0.2565829036856734, 'l2_reg_strength': 0.0039493107163761105}",genetic,0.38811325979232786,0.3691104633808136,87.76666666666667,88.6,9.569976091384888,725.5045931339264
1,19,"{'num_layers': 1, 'units_per_layer': 15, 'activation': 'sigmoid', 'learning_rate': 0.15109971328641406, 'batch_size': 256, 'dropout_rate': 0.23116201440258421, 'l2_reg_strength': 6.136874868025016e-05}",genetic,1.6029563420613606,1.6143620510101317,67.3,71.0,7.907527208328247,733.4121203422546
1,20,"{'num_layers': 4, 'units_per_layer': 49, 'activation': 'tanh', 'learning_rate': 0.002361052352163546, 'batch_size': 16, 'dropout_rate': 0.4802466799299097, 'l2_reg_strength': 0.00014880673402591378}",genetic,1.0374662351608277,0.789462950706482,63.86666666666667,74.8,14.062069416046143,747.4741897583008
1,21,"{'num_layers': 2, 'units_per_layer': 12, 'activation': 'sigmoid', 'learning_rate': 0.0011612555551368045, 'batch_size': 256, 'dropout_rate': 0.39546522922812094, 'l2_reg_strength': 0.00013389168974935257}",genetic,2.2253172969818116,2.2078414001464846,19.9,29.2,9.10506820678711,756.5792579650879
1,22,"{'num_layers': 3, 'units_per_layer': 61, 'activation': 'tanh', 'learning_rate': 0.002361052352163546, 'batch_size': 64, 'dropout_rate': 0.28973641143760465, 'l2_reg_strength': 3.211780686436032e-05}",genetic,0.329734589099884,0.4289017744064331,90.36666666666666,87.6,9.952386856079102,766.531644821167
1,23,"{'num_layers': 3, 'units_per_layer': 22, 'activation': 'relu', 'learning_rate': 0.002353840050732903, 'batch_size': 128, 'dropout_rate': 0.14386585644709238, 'l2_reg_strength': 1.8367713930549492e-06}",genetic,0.9694251693089803,0.8006370668411255,65.9,73.0,8.518763065338135,775.0504078865051
1,24,"{'num_layers': 4, 'units_per_layer': 26, 'activation': 'relu', 'learning_rate': 0.0007568562119830255, 'batch_size': 256, 'dropout_rate': 0.5407170701605554, 'l2_reg_strength': 8.93462191993961e-05}",genetic,2.1349743410746256,2.021443693161011,19.566666666666666,32.6,9.255348205566406,784.3057560920715
1,25,"{'num_layers': 1, 'units_per_layer': 48, 'activation': 'sigmoid', 'learning_rate': 0.0003872970158755413, 'batch_size': 256, 'dropout_rate': 0.25276928800562964, 'l2_reg_strength': 0.00019408591479521634}",genetic,0.9519568746884663,0.948393708229065,82.46666666666667,84.0,8.080611944198608,792.3863680362701
1,26,"{'num_layers': 1, 'units_per_layer': 95, 'activation': 'tanh', 'learning_rate': 0.0011612555551368045, 'batch_size': 256, 'dropout_rate': 0.061173831448368715, 'l2_reg_strength': 0.00013389168974935257}",genetic,0.29955275559425354,0.39488496947288515,92.6,89.0,8.98773980140686,801.374107837677
1,27,"{'num_layers': 3, 'units_per_layer': 95, 'activation': 'sigmoid', 'learning_rate': 0.0011612555551368045, 'batch_size': 256, 'dropout_rate': 0.2074112029958306, 'l2_reg_strength': 0.00013389168974935257}",genetic,1.388189340909322,1.3301951236724854,59.13333333333333,59.2,9.508277177810669,810.8823850154877
1,28,"{'num_layers': 1, 'units_per_layer': 99, 'activation': 'tanh', 'learning_rate': 0.0001393854998016067, 'batch_size': 256, 'dropout_rate': 0.46034607299059577, 'l2_reg_strength': 7.974807247034867e-07}",genetic,0.3731952563126882,0.41559524393081665,89.53333333333333,88.0,7.9694294929504395,818.8518145084381
