iteration,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
194,"{'num_layers': 4, 'units_per_layer': 53, 'activation': 2, 'learning_rate': 0.19472409714311126, 'batch_size': 128, 'dropout_rate': 0.2715401961048792, 'l2_reg_strength': 0.005153855990113182}",bayesian,0.4406006232897441,0.47752852392196654,87.73333333333333,85.6,11.250976800918579,2439.347470998764
195,"{'num_layers': 1, 'units_per_layer': 112, 'activation': 1, 'learning_rate': 0.09080337566598728, 'batch_size': 16, 'dropout_rate': 0.30900950967307, 'l2_reg_strength': 1.0749808802800465e-07}",bayesian,0.26744954215486844,0.37181357526779174,91.3,88.2,16.292145490646362,2455.6396164894104
196,"{'num_layers': 1, 'units_per_layer': 57, 'activation': 3, 'learning_rate': 0.0029715198503301125, 'batch_size': 16, 'dropout_rate': 0.0961257850936707, 'l2_reg_strength': 0.007611023441118789}",bayesian,0.22018578014771142,0.3248840039968491,94.56666666666666,90.4,13.97374939918518,2469.6133658885956
197,"{'num_layers': 2, 'units_per_layer': 71, 'activation': 2, 'learning_rate': 0.00012028133197180224, 'batch_size': 32, 'dropout_rate': 0.20159873808525242, 'l2_reg_strength': 5.970458238230319e-06}",bayesian,0.19120241632064183,0.28317210435867307,94.2,91.4,12.654090881347656,2482.2674567699432
198,"{'num_layers': 2, 'units_per_layer': 88, 'activation': 1, 'learning_rate': 0.027469980594354376, 'batch_size': 64, 'dropout_rate': 0.3660825902002633, 'l2_reg_strength': 0.005612013796247041}",bayesian,0.4278842929999034,0.37338040804862976,87.43333333333334,88.4,11.238399982452393,2493.5058567523956
199,"{'num_layers': 1, 'units_per_layer': 73, 'activation': 3, 'learning_rate': 0.00837738586838531, 'batch_size': 32, 'dropout_rate': 0.28204871863725123, 'l2_reg_strength': 2.4389387199152135e-05}",bayesian,0.32451455819606784,0.3837059330940247,91.86666666666666,89.8,11.296654462814331,2504.80251121521
200,"{'num_layers': 1, 'units_per_layer': 61, 'activation': 2, 'learning_rate': 0.0012821990342972824, 'batch_size': 16, 'dropout_rate': 0.38213705233977724, 'l2_reg_strength': 2.2641660886547896e-06}",bayesian,0.2764828788439433,0.38075236225128173,91.9,89.6,13.809179544448853,2518.611690759659
201,"{'num_layers': 1, 'units_per_layer': 122, 'activation': 2, 'learning_rate': 0.2825230869939814, 'batch_size': 32, 'dropout_rate': 0.5941156279642869, 'l2_reg_strength': 4.684153660987328e-06}",bayesian,0.3169485932588577,0.3452379388809204,90.0,89.6,11.565366983413696,2530.1770577430725
202,"{'num_layers': 2, 'units_per_layer': 52, 'activation': 2, 'learning_rate': 0.02336982878496662, 'batch_size': 32, 'dropout_rate': 0.34498372265602956, 'l2_reg_strength': 0.0003234179101805778}",bayesian,0.3244623874028524,0.4477515115737915,90.46666666666667,87.2,11.750314950942993,2541.9273726940155
203,"{'num_layers': 1, 'units_per_layer': 71, 'activation': 3, 'learning_rate': 0.011719733200484524, 'batch_size': 32, 'dropout_rate': 0.24544807307047184, 'l2_reg_strength': 2.3603013030150738e-07}",bayesian,0.304307945728302,0.37563368010520937,92.33333333333333,90.2,12.098403215408325,2554.025775909424
204,"{'num_layers': 1, 'units_per_layer': 69, 'activation': 2, 'learning_rate': 0.11615121258569332, 'batch_size': 16, 'dropout_rate': 0.38920546644132525, 'l2_reg_strength': 9.685506595044061e-06}",bayesian,0.27884586169322334,0.3339162813425064,91.43333333333334,91.2,14.319590330123901,2568.3453662395477
205,"{'num_layers': 2, 'units_per_layer': 123, 'activation': 1, 'learning_rate': 0.015466930262555679, 'batch_size': 32, 'dropout_rate': 0.3288536495455834, 'l2_reg_strength': 4.602476946166199e-05}",bayesian,0.2969061550299327,0.3482920850515366,90.6,89.6,13.2218496799469,2581.5672159194946
206,"{'num_layers': 3, 'units_per_layer': 59, 'activation': 1, 'learning_rate': 0.1372837509305347, 'batch_size': 128, 'dropout_rate': 0.2085537499339622, 'l2_reg_strength': 0.004975075660499095}",bayesian,0.5297349578539531,0.44705262780189514,83.03333333333333,86.0,10.584737777709961,2592.1519536972046
207,"{'num_layers': 2, 'units_per_layer': 73, 'activation': 3, 'learning_rate': 0.23219280865061157, 'batch_size': 32, 'dropout_rate': 0.47045624985959283, 'l2_reg_strength': 0.00011857173947912782}",bayesian,0.6498558033307393,0.5222332019805909,81.93333333333334,87.0,12.378334283828735,2604.5302879810333
208,"{'num_layers': 1, 'units_per_layer': 65, 'activation': 3, 'learning_rate': 0.0039017603842169154, 'batch_size': 16, 'dropout_rate': 0.05403298448595194, 'l2_reg_strength': 1.8631536041275917e-05}",bayesian,0.20811435194810232,0.31569522893428803,94.6,91.8,14.10210132598877,2618.632389307022
209,"{'num_layers': 1, 'units_per_layer': 55, 'activation': 2, 'learning_rate': 0.2761861733680718, 'batch_size': 16, 'dropout_rate': 0.5856281382330769, 'l2_reg_strength': 0.000708164918953375}",bayesian,0.42711497501532236,0.40118151211738584,87.16666666666667,87.4,14.03227972984314,2632.6646690368652
210,"{'num_layers': 2, 'units_per_layer': 101, 'activation': 1, 'learning_rate': 0.1298147132882358, 'batch_size': 64, 'dropout_rate': 0.48657781220509116, 'l2_reg_strength': 0.00033198759195471615}",bayesian,0.5052770324548086,0.42475452423095705,84.16666666666667,87.2,11.807905912399292,2644.4725749492645
211,"{'num_layers': 2, 'units_per_layer': 83, 'activation': 2, 'learning_rate': 0.005819749310806627, 'batch_size': 32, 'dropout_rate': 0.21314434630588575, 'l2_reg_strength': 5.8465576175485134e-05}",bayesian,0.19473839823404948,0.2933399271965027,94.13333333333334,89.8,12.733448505401611,2657.206023454666
212,"{'num_layers': 2, 'units_per_layer': 63, 'activation': 2, 'learning_rate': 0.08529513404239418, 'batch_size': 256, 'dropout_rate': 0.315138641167395, 'l2_reg_strength': 0.00047813350034803075}",bayesian,0.4132395839691162,0.4241523540019989,89.63333333333334,88.4,8.646108150482178,2665.8521316051483
213,"{'num_layers': 1, 'units_per_layer': 113, 'activation': 2, 'learning_rate': 0.0003032962463282433, 'batch_size': 16, 'dropout_rate': 0.5239254876102536, 'l2_reg_strength': 0.0006214751308145374}",bayesian,0.34895074550310773,0.36502094292640686,89.66666666666667,90.2,14.741890907287598,2680.594022512436
214,"{'num_layers': 1, 'units_per_layer': 72, 'activation': 2, 'learning_rate': 0.03710077217093321, 'batch_size': 16, 'dropout_rate': 0.1711530653305523, 'l2_reg_strength': 0.000257340512490272}",bayesian,0.17609962792197864,0.3509976564645767,94.7,88.2,14.408030986785889,2695.002053499222
215,"{'num_layers': 1, 'units_per_layer': 50, 'activation': 2, 'learning_rate': 0.0005467597058149932, 'batch_size': 32, 'dropout_rate': 0.2387351086913036, 'l2_reg_strength': 2.9997131873145033e-06}",bayesian,0.22643725536266962,0.3667018258571625,93.43333333333334,87.8,11.216074705123901,2706.2181282043457
216,"{'num_layers': 2, 'units_per_layer': 103, 'activation': 1, 'learning_rate': 0.0017277440293005783, 'batch_size': 32, 'dropout_rate': 0.21195359607328312, 'l2_reg_strength': 0.007145147675946292}",bayesian,0.2569741660753886,0.3049530155658722,91.43333333333334,92.2,12.988819360733032,2719.2069475650787
217,"{'num_layers': 1, 'units_per_layer': 64, 'activation': 2, 'learning_rate': 0.03342807369817949, 'batch_size': 16, 'dropout_rate': 0.40631254921675003, 'l2_reg_strength': 1.3610321482828786e-06}",bayesian,0.2989838471810023,0.35622961044311524,90.26666666666667,88.2,14.308615684509277,2733.515563249588
218,"{'num_layers': 1, 'units_per_layer': 53, 'activation': 2, 'learning_rate': 0.0005852468414633341, 'batch_size': 16, 'dropout_rate': 0.2774850846637675, 'l2_reg_strength': 0.0016791327437468096}",bayesian,0.23211457459131876,0.3468705993890762,92.96666666666667,91.2,14.166699886322021,2747.68226313591
219,"{'num_layers': 1, 'units_per_layer': 49, 'activation': 1, 'learning_rate': 0.0021388563990425995, 'batch_size': 256, 'dropout_rate': 0.27391056360810334, 'l2_reg_strength': 1.1054579304267575e-06}",bayesian,0.6152827515602112,0.5415539712905884,82.9,84.8,12.141796112060547,2759.8240592479706
220,"{'num_layers': 2, 'units_per_layer': 109, 'activation': 3, 'learning_rate': 0.02792107104972779, 'batch_size': 16, 'dropout_rate': 0.16763136553735114, 'l2_reg_strength': 0.0006217616229772291}",bayesian,0.21879075170556705,0.32747926235198976,93.86666666666666,89.4,15.596585988998413,2775.420645236969
221,"{'num_layers': 1, 'units_per_layer': 86, 'activation': 2, 'learning_rate': 0.005229257386683113, 'batch_size': 64, 'dropout_rate': 0.49406990281491886, 'l2_reg_strength': 4.726469667051022e-05}",bayesian,0.2973845839103063,0.3423292989730835,90.73333333333333,90.0,10.94282865524292,2786.363473892212
222,"{'num_layers': 2, 'units_per_layer': 110, 'activation': 1, 'learning_rate': 0.017708875500322664, 'batch_size': 16, 'dropout_rate': 0.17441576129120476, 'l2_reg_strength': 0.00034129511528680997}",bayesian,0.20960706761479378,0.281541250705719,93.36666666666666,91.4,16.727829217910767,2803.0913031101227
223,"{'num_layers': 2, 'units_per_layer': 82, 'activation': 1, 'learning_rate': 0.07867026587434346, 'batch_size': 32, 'dropout_rate': 0.2667242918226408, 'l2_reg_strength': 1.0959749138235798e-06}",bayesian,0.37971540053685504,0.3591485004425049,88.16666666666667,87.8,12.974680185317993,2816.0659832954407
224,"{'num_layers': 2, 'units_per_layer': 57, 'activation': 3, 'learning_rate': 0.0004674501745666918, 'batch_size': 32, 'dropout_rate': 0.5487505833662267, 'l2_reg_strength': 1.306881349943163e-05}",bayesian,0.995838211218516,0.777728614807129,68.2,81.8,12.652529239654541,2828.718512535095
225,"{'num_layers': 1, 'units_per_layer': 60, 'activation': 2, 'learning_rate': 0.10295878016417306, 'batch_size': 256, 'dropout_rate': 0.07759822554829796, 'l2_reg_strength': 2.3424296271996772e-06}",bayesian,0.36710772466659547,0.44627436113357544,91.06666666666666,88.4,10.12640118598938,2838.8449137210846
226,"{'num_layers': 1, 'units_per_layer': 72, 'activation': 2, 'learning_rate': 0.18915236011343564, 'batch_size': 32, 'dropout_rate': 0.17987791173234674, 'l2_reg_strength': 5.783515803569211e-05}",bayesian,0.16959530198574066,0.305492894411087,95.46666666666667,89.8,11.961215734481812,2850.8061294555664
227,"{'num_layers': 1, 'units_per_layer': 106, 'activation': 2, 'learning_rate': 0.00016607961051183842, 'batch_size': 32, 'dropout_rate': 0.10474351258810251, 'l2_reg_strength': 9.531272107045989e-06}",bayesian,0.13577082522710165,0.3006721134185791,96.33333333333333,90.6,11.364392042160034,2862.1705214977264
228,"{'num_layers': 1, 'units_per_layer': 74, 'activation': 2, 'learning_rate': 0.010076266659732878, 'batch_size': 32, 'dropout_rate': 0.4381496995792958, 'l2_reg_strength': 3.138911573067832e-05}",bayesian,0.28514507033427555,0.3514539258480072,91.83333333333333,89.4,11.338085889816284,2873.5086073875427
229,"{'num_layers': 1, 'units_per_layer': 96, 'activation': 2, 'learning_rate': 0.0013014047045955524, 'batch_size': 64, 'dropout_rate': 0.2389058363019712, 'l2_reg_strength': 1.0941085815457969e-07}",bayesian,0.211123925725619,0.3170497615337372,94.2,90.4,10.580848217010498,2884.089455604553
230,"{'num_layers': 1, 'units_per_layer': 84, 'activation': 2, 'learning_rate': 0.05418718938891125, 'batch_size': 64, 'dropout_rate': 0.2819105414948321, 'l2_reg_strength': 1.7189513911277236e-05}",bayesian,0.23272461009025575,0.3382071852684021,94.23333333333333,89.2,10.970762729644775,2895.060218334198
231,"{'num_layers': 1, 'units_per_layer': 91, 'activation': 2, 'learning_rate': 0.0009358747063656646, 'batch_size': 64, 'dropout_rate': 0.12749567396249975, 'l2_reg_strength': 3.7782227804248334e-07}",bayesian,0.18479213364919025,0.31805169296264646,95.26666666666667,90.2,11.081624746322632,2906.1418430805206
232,"{'num_layers': 1, 'units_per_layer': 84, 'activation': 2, 'learning_rate': 0.10832939221899206, 'batch_size': 32, 'dropout_rate': 0.2870888137179327, 'l2_reg_strength': 0.0036473156344279953}",bayesian,0.20248794170220694,0.30162424850463865,94.23333333333333,90.8,12.16929841041565,2918.3111414909363
233,"{'num_layers': 1, 'units_per_layer': 90, 'activation': 2, 'learning_rate': 0.010765782330639621, 'batch_size': 64, 'dropout_rate': 0.2071880301834098, 'l2_reg_strength': 3.0447431144501465e-06}",bayesian,0.20506790975729625,0.3243415455818176,94.5,90.4,10.087721109390259,2928.3988626003265
234,"{'num_layers': 2, 'units_per_layer': 122, 'activation': 1, 'learning_rate': 0.00250104658669058, 'batch_size': 32, 'dropout_rate': 0.566869477180086, 'l2_reg_strength': 3.187878464174762e-06}",bayesian,0.6904734643300374,0.4446710684299469,76.66666666666667,87.6,12.853669881820679,2941.252532482147
235,"{'num_layers': 1, 'units_per_layer': 100, 'activation': 1, 'learning_rate': 0.10344598143044405, 'batch_size': 64, 'dropout_rate': 0.17553912758086088, 'l2_reg_strength': 0.008151635318723356}",bayesian,0.24638862999280295,0.34575696802139283,92.96666666666667,89.4,10.436132192611694,2951.688664674759
236,"{'num_layers': 1, 'units_per_layer': 62, 'activation': 3, 'learning_rate': 0.0009419520055756177, 'batch_size': 32, 'dropout_rate': 0.384276708392895, 'l2_reg_strength': 0.0002207605061484065}",bayesian,0.3977495958010356,0.41385606718063356,90.26666666666667,89.6,11.891082286834717,2963.5797469615936
237,"{'num_layers': 1, 'units_per_layer': 63, 'activation': 3, 'learning_rate': 0.004025408240590516, 'batch_size': 16, 'dropout_rate': 0.09911882591144104, 'l2_reg_strength': 1.687249804559935e-07}",bayesian,0.2177807861963908,0.30916087472438813,93.96666666666667,91.8,14.503189325332642,2978.0829362869263
238,"{'num_layers': 1, 'units_per_layer': 33, 'activation': 2, 'learning_rate': 0.00010986380919541064, 'batch_size': 16, 'dropout_rate': 0.1414783908127819, 'l2_reg_strength': 1.5175324105523155e-07}",bayesian,0.19188203954696656,0.3473054995536804,94.63333333333334,88.2,14.060188055038452,2992.1431243419647
239,"{'num_layers': 1, 'units_per_layer': 100, 'activation': 2, 'learning_rate': 0.0010760868392938596, 'batch_size': 64, 'dropout_rate': 0.16236161024710802, 'l2_reg_strength': 5.859693514604765e-06}",bayesian,0.18135734299818676,0.29569880104064944,95.43333333333334,90.8,11.078348398208618,3003.2214727401733
240,"{'num_layers': 2, 'units_per_layer': 47, 'activation': 2, 'learning_rate': 0.0007067158805993834, 'batch_size': 16, 'dropout_rate': 0.29578631094258107, 'l2_reg_strength': 0.0004951262471155439}",bayesian,0.33235150740544,0.39717453813552855,90.33333333333333,87.0,14.74829912185669,3017.96977186203
241,"{'num_layers': 2, 'units_per_layer': 104, 'activation': 2, 'learning_rate': 0.06915697834446125, 'batch_size': 32, 'dropout_rate': 0.15135661786099108, 'l2_reg_strength': 0.008439851809348238}",bayesian,0.1490200236439705,0.28743527936935426,95.33333333333333,91.8,12.900286674499512,3030.8700585365295
242,"{'num_layers': 1, 'units_per_layer': 53, 'activation': 2, 'learning_rate': 0.005508911344735779, 'batch_size': 16, 'dropout_rate': 0.5630278519780514, 'l2_reg_strength': 0.00016871950602029192}",bayesian,0.41102263823151586,0.3775987002849579,87.26666666666667,88.8,14.124726057052612,3044.994784593582
243,"{'num_layers': 1, 'units_per_layer': 82, 'activation': 2, 'learning_rate': 0.01688082608132235, 'batch_size': 64, 'dropout_rate': 0.29887215296055525, 'l2_reg_strength': 0.0004831851337223982}",bayesian,0.23924110611279806,0.34829551506042483,93.2,89.6,11.950260877609253,3056.9450454711914
244,"{'num_layers': 1, 'units_per_layer': 60, 'activation': 2, 'learning_rate': 0.0015610153176706396, 'batch_size': 16, 'dropout_rate': 0.14278733056503584, 'l2_reg_strength': 0.0005777113910618517}",bayesian,0.18844952752192815,0.3218159139752388,95.0,89.8,14.07160234451294,3071.0166478157043
245,"{'num_layers': 2, 'units_per_layer': 93, 'activation': 2, 'learning_rate': 0.005753930110078038, 'batch_size': 64, 'dropout_rate': 0.552726221375223, 'l2_reg_strength': 0.00016616383434585552}",bayesian,0.3978549176851908,0.36385404944419864,87.9,88.6,11.262620449066162,3082.2792682647705
246,"{'num_layers': 1, 'units_per_layer': 84, 'activation': 1, 'learning_rate': 0.00024659993054927513, 'batch_size': 32, 'dropout_rate': 0.5969043719716988, 'l2_reg_strength': 1.4820086343584453e-05}",bayesian,0.6119599150816599,0.4405058157444,79.8,86.6,12.247486352920532,3094.526754617691
247,"{'num_layers': 1, 'units_per_layer': 77, 'activation': 3, 'learning_rate': 0.005758008091763952, 'batch_size': 32, 'dropout_rate': 0.07421824900865558, 'l2_reg_strength': 3.797924875863691e-05}",bayesian,0.2567375557025274,0.3530985419750214,93.53333333333333,90.0,12.295552730560303,3106.8223073482513
248,"{'num_layers': 1, 'units_per_layer': 47, 'activation': 2, 'learning_rate': 0.003434638986402343, 'batch_size': 16, 'dropout_rate': 0.5853639977231582, 'l2_reg_strength': 2.833330686572041e-07}",bayesian,0.4460480179389318,0.39207055044174194,86.36666666666666,87.8,13.855065822601318,3120.6773731708527
249,"{'num_layers': 2, 'units_per_layer': 98, 'activation': 1, 'learning_rate': 0.2150260597963999, 'batch_size': 64, 'dropout_rate': 0.12287536235355878, 'l2_reg_strength': 0.00022137310178715859}",bayesian,0.2512756183544795,0.32032750964164736,92.46666666666667,91.6,13.964684963226318,3134.642058134079
250,"{'num_layers': 1, 'units_per_layer': 102, 'activation': 2, 'learning_rate': 0.2552472459186705, 'batch_size': 64, 'dropout_rate': 0.467212338667029, 'l2_reg_strength': 1.8147934955994585e-07}",bayesian,0.2727261188427607,0.3576118149757385,92.23333333333333,89.8,9.979857683181763,3144.6219158172607
251,"{'num_layers': 1, 'units_per_layer': 101, 'activation': 2, 'learning_rate': 0.053519743649960455, 'batch_size': 32, 'dropout_rate': 0.5246513122619477, 'l2_reg_strength': 0.005428976873580883}",bayesian,0.3080356036822001,0.37063502860069275,89.96666666666667,88.6,11.597892999649048,3156.21980881691
252,"{'num_layers': 1, 'units_per_layer': 113, 'activation': 2, 'learning_rate': 0.029586115613316196, 'batch_size': 16, 'dropout_rate': 0.11371682311855863, 'l2_reg_strength': 2.498408935691229e-05}",bayesian,0.13285010247429213,0.31440469187498093,96.5,89.8,15.177163362503052,3171.396972179413
253,"{'num_layers': 2, 'units_per_layer': 106, 'activation': 2, 'learning_rate': 0.1616765360353352, 'batch_size': 32, 'dropout_rate': 0.33507335122101484, 'l2_reg_strength': 0.000155023320399505}",bayesian,0.2782357288996379,0.3505180993080139,91.6,89.8,12.360858678817749,3183.7578308582306
254,"{'num_layers': 2, 'units_per_layer': 121, 'activation': 1, 'learning_rate': 0.27777596260075654, 'batch_size': 32, 'dropout_rate': 0.28635420449391724, 'l2_reg_strength': 1.013235190338303e-05}",bayesian,0.2768331553936005,0.32293003845214846,91.63333333333334,90.2,12.884664297103882,3196.6424951553345
255,"{'num_layers': 2, 'units_per_layer': 54, 'activation': 2, 'learning_rate': 0.08717749028884868, 'batch_size': 16, 'dropout_rate': 0.06720220812576069, 'l2_reg_strength': 6.74101935986494e-05}",bayesian,0.16587356516718865,0.3537519457936287,95.23333333333333,89.0,15.580839395523071,3212.2233345508575
256,"{'num_layers': 1, 'units_per_layer': 81, 'activation': 1, 'learning_rate': 0.00010333658419842447, 'batch_size': 32, 'dropout_rate': 0.15791148814364314, 'l2_reg_strength': 0.0050340693300546325}",bayesian,0.2548264012336731,0.33083994817733764,92.03333333333333,90.0,11.841500282287598,3224.064834833145
257,"{'num_layers': 1, 'units_per_layer': 116, 'activation': 3, 'learning_rate': 0.001055554679497928, 'batch_size': 32, 'dropout_rate': 0.5968002823564024, 'l2_reg_strength': 2.6254589592944045e-06}",bayesian,0.4148242104053497,0.40478631806373594,88.5,89.6,11.926425457000732,3235.991260290146
258,"{'num_layers': 2, 'units_per_layer': 119, 'activation': 2, 'learning_rate': 0.00044775843048488117, 'batch_size': 32, 'dropout_rate': 0.21270622963180086, 'l2_reg_strength': 0.00043748004786550336}",bayesian,0.18434494614601135,0.3073625524044037,93.9,89.4,13.451830863952637,3249.4430911540985
259,"{'num_layers': 2, 'units_per_layer': 72, 'activation': 2, 'learning_rate': 0.007791866896226073, 'batch_size': 32, 'dropout_rate': 0.5533872099516066, 'l2_reg_strength': 0.0023172934584294075}",bayesian,0.4956291154225667,0.45393557953834535,85.3,86.6,12.071916818618774,3261.5150079727173
260,"{'num_layers': 2, 'units_per_layer': 94, 'activation': 1, 'learning_rate': 0.22266380563253824, 'batch_size': 64, 'dropout_rate': 0.3649541709171191, 'l2_reg_strength': 2.3334257146908083e-05}",bayesian,0.4382950832049052,0.35317545747756957,85.7,90.2,10.42910122871399,3271.9441092014313
261,"{'num_layers': 1, 'units_per_layer': 60, 'activation': 2, 'learning_rate': 0.007810696489308612, 'batch_size': 32, 'dropout_rate': 0.053218461066842075, 'l2_reg_strength': 0.009906600053540498}",bayesian,0.14685307637850445,0.3075004072189331,96.23333333333333,91.4,12.12075686454773,3284.064866065979
262,"{'num_layers': 1, 'units_per_layer': 82, 'activation': 2, 'learning_rate': 0.018885550684376504, 'batch_size': 32, 'dropout_rate': 0.27157130141496383, 'l2_reg_strength': 0.00030073785184013275}",bayesian,0.1993027033607165,0.2974189620018005,94.6,91.0,12.146283388137817,3296.211149454117
263,"{'num_layers': 1, 'units_per_layer': 115, 'activation': 2, 'learning_rate': 0.00022685093279385736, 'batch_size': 16, 'dropout_rate': 0.060179147157485874, 'l2_reg_strength': 2.4972862554240504e-05}",bayesian,0.1178406320810318,0.3404216831624508,96.73333333333333,88.8,15.317851305007935,3311.5290007591248
264,"{'num_layers': 1, 'units_per_layer': 81, 'activation': 2, 'learning_rate': 0.00010763503498891813, 'batch_size': 32, 'dropout_rate': 0.2250659807220397, 'l2_reg_strength': 4.630640464389271e-06}",bayesian,0.18409449164072672,0.337070609331131,94.7,90.2,12.427491188049316,3323.956491947174
265,"{'num_layers': 1, 'units_per_layer': 114, 'activation': 2, 'learning_rate': 0.0002408751548612714, 'batch_size': 16, 'dropout_rate': 0.5197616016740595, 'l2_reg_strength': 0.00019466807050765877}",bayesian,0.3395580191214879,0.33987519598007204,88.73333333333333,89.8,15.056535959243774,3339.013027906418
266,"{'num_layers': 2, 'units_per_layer': 103, 'activation': 2, 'learning_rate': 0.004195710027654858, 'batch_size': 32, 'dropout_rate': 0.34758512163286764, 'l2_reg_strength': 2.3730380826965017e-05}",bayesian,0.25955625104904173,0.3245264184474945,91.63333333333334,90.0,14.314571380615234,3353.327599287033
267,"{'num_layers': 2, 'units_per_layer': 60, 'activation': 1, 'learning_rate': 0.007178366237626768, 'batch_size': 32, 'dropout_rate': 0.3537886361131784, 'l2_reg_strength': 0.0007608948366537805}",bayesian,0.596866137266159,0.46961623048782347,80.0,86.8,12.616090536117554,3365.9436898231506
268,"{'num_layers': 1, 'units_per_layer': 102, 'activation': 1, 'learning_rate': 0.10608186852857851, 'batch_size': 32, 'dropout_rate': 0.3427568559596164, 'l2_reg_strength': 1.8102777506521365e-05}",bayesian,0.2985266598065694,0.3489636628627777,90.46666666666667,90.0,12.636716365814209,3378.580406188965
269,"{'num_layers': 1, 'units_per_layer': 60, 'activation': 3, 'learning_rate': 0.0011530729036776945, 'batch_size': 32, 'dropout_rate': 0.2108285569252411, 'l2_reg_strength': 6.217993701188562e-05}",bayesian,0.31928789178530376,0.3777717249393463,91.6,89.6,12.047707319259644,3390.6281135082245
270,"{'num_layers': 1, 'units_per_layer': 98, 'activation': 1, 'learning_rate': 0.06558099909619396, 'batch_size': 64, 'dropout_rate': 0.3770436872202137, 'l2_reg_strength': 1.0666974266486966e-07}",bayesian,0.3327291690508525,0.326029043674469,90.13333333333334,90.6,11.276122570037842,3401.9042360782623
271,"{'num_layers': 1, 'units_per_layer': 69, 'activation': 2, 'learning_rate': 0.2749815136519434, 'batch_size': 32, 'dropout_rate': 0.3005821382489707, 'l2_reg_strength': 3.143958897450039e-05}",bayesian,0.21272819610436758,0.3148001630306244,93.83333333333333,90.4,12.299072980880737,3414.203309059143
272,"{'num_layers': 1, 'units_per_layer': 75, 'activation': 2, 'learning_rate': 0.0716857086970283, 'batch_size': 32, 'dropout_rate': 0.15719697288678158, 'l2_reg_strength': 2.700455048241484e-06}",bayesian,0.16367672459284466,0.2854141418933868,95.43333333333334,92.4,12.160874366760254,3426.3641834259033
273,"{'num_layers': 2, 'units_per_layer': 62, 'activation': 2, 'learning_rate': 0.17490161937183335, 'batch_size': 256, 'dropout_rate': 0.3691906249806416, 'l2_reg_strength': 0.00018266712709510795}",bayesian,0.442342520793279,0.44521431589126587,89.4,88.0,8.78234601020813,3435.1465294361115
274,"{'num_layers': 2, 'units_per_layer': 86, 'activation': 1, 'learning_rate': 0.00033190143028359825, 'batch_size': 64, 'dropout_rate': 0.056435688586557904, 'l2_reg_strength': 3.864561744716258e-05}",bayesian,0.23056963070233663,0.3140587227344513,93.3,90.0,11.131706953048706,3446.27823638916
275,"{'num_layers': 2, 'units_per_layer': 51, 'activation': 2, 'learning_rate': 0.08749589930521966, 'batch_size': 16, 'dropout_rate': 0.16355653454616098, 'l2_reg_strength': 3.088046299510325e-05}",bayesian,0.19626467880606652,0.3430698376297951,94.4,89.0,14.912027835845947,3461.190264225006
276,"{'num_layers': 3, 'units_per_layer': 57, 'activation': 2, 'learning_rate': 0.07105272432605521, 'batch_size': 256, 'dropout_rate': 0.27499745725077857, 'l2_reg_strength': 0.00020320286601717243}",bayesian,0.4778435962200165,0.4729269800186157,88.26666666666667,87.2,10.330710887908936,3471.520975112915
277,"{'num_layers': 2, 'units_per_layer': 103, 'activation': 1, 'learning_rate': 0.00033682116233601123, 'batch_size': 32, 'dropout_rate': 0.10980437508463539, 'l2_reg_strength': 2.186079170582863e-06}",bayesian,0.19654896568258604,0.3337377679347992,93.26666666666667,89.8,13.173732995986938,3484.694708108902
278,"{'num_layers': 2, 'units_per_layer': 80, 'activation': 1, 'learning_rate': 0.021192293909152195, 'batch_size': 64, 'dropout_rate': 0.40989426131030254, 'l2_reg_strength': 2.228922170119713e-07}",bayesian,0.5222388918399811,0.4140145058631897,83.56666666666666,87.6,11.301997184753418,3495.9967052936554
279,"{'num_layers': 1, 'units_per_layer': 56, 'activation': 2, 'learning_rate': 0.007196340078581892, 'batch_size': 32, 'dropout_rate': 0.32936361442293377, 'l2_reg_strength': 0.0010236451880763118}",bayesian,0.2485354187488556,0.3235612690448761,92.93333333333334,91.2,12.029722690582275,3508.0264279842377
280,"{'num_layers': 1, 'units_per_layer': 63, 'activation': 2, 'learning_rate': 0.01140784716341513, 'batch_size': 16, 'dropout_rate': 0.17306977854550645, 'l2_reg_strength': 0.00010534527573152201}",bayesian,0.18816837455828986,0.3445410542488098,94.4,91.0,14.305409908294678,3522.3318378925323
281,"{'num_layers': 2, 'units_per_layer': 102, 'activation': 1, 'learning_rate': 0.00032365155935368554, 'batch_size': 32, 'dropout_rate': 0.5255627083301458, 'l2_reg_strength': 0.0012808323291168466}",bayesian,0.7809942185084026,0.4952390160560608,73.96666666666667,84.8,13.147040843963623,3535.478878736496
282,"{'num_layers': 1, 'units_per_layer': 82, 'activation': 1, 'learning_rate': 0.0015035165065851164, 'batch_size': 32, 'dropout_rate': 0.5392456549306316, 'l2_reg_strength': 5.648966474178855e-06}",bayesian,0.5743957717418671,0.4257534029483795,81.36666666666666,88.0,12.831129312515259,3548.3100080490112
283,"{'num_layers': 2, 'units_per_layer': 70, 'activation': 2, 'learning_rate': 0.0002444550023283473, 'batch_size': 32, 'dropout_rate': 0.13305574641141432, 'l2_reg_strength': 8.878826639170601e-06}",bayesian,0.16561594049135844,0.2620659329891205,95.33333333333333,91.4,12.614448308944702,3560.924456357956
