generation,param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
0,0,"{'num_layers': 2, 'units_per_layer': 70, 'activation': 'sigmoid', 'learning_rate': 0.0006154567295061833, 'batch_size': 64, 'dropout_rate': 0.2456922394788097, 'l2_reg_strength': 4.83732955789123e-07}",genetic,0.5684925386110942,0.5740766658782959,87.56666666666666,87.6,11.891186714172363,11.891186714172363
0,1,"{'num_layers': 4, 'units_per_layer': 16, 'activation': 'tanh', 'learning_rate': 0.01984254734044944, 'batch_size': 256, 'dropout_rate': 0.26957003708751615, 'l2_reg_strength': 1.1565571735797797e-06}",genetic,1.612351576169332,1.5066662063598633,41.4,50.8,9.233251810073853,21.124438524246216
0,2,"{'num_layers': 4, 'units_per_layer': 111, 'activation': 'relu', 'learning_rate': 0.1464281537511819, 'batch_size': 128, 'dropout_rate': 0.551353021391362, 'l2_reg_strength': 4.100657697589167e-07}",genetic,1.2788430630366008,1.0298269157409667,53.766666666666666,64.0,8.913457870483398,30.037896394729614
0,3,"{'num_layers': 4, 'units_per_layer': 32, 'activation': 'tanh', 'learning_rate': 0.009360891820260555, 'batch_size': 256, 'dropout_rate': 0.3296643958205882, 'l2_reg_strength': 0.00014526174930766284}",genetic,1.0765321521759033,0.9295332698822022,67.43333333333334,74.6,9.286161661148071,39.324058055877686
0,4,"{'num_layers': 3, 'units_per_layer': 51, 'activation': 'tanh', 'learning_rate': 0.22862965523679232, 'batch_size': 64, 'dropout_rate': 0.5435152460381255, 'l2_reg_strength': 2.108995251398081e-06}",genetic,0.792924823919932,0.6959924330711365,75.56666666666666,80.4,10.206335306167603,49.53039336204529
0,5,"{'num_layers': 3, 'units_per_layer': 127, 'activation': 'sigmoid', 'learning_rate': 0.030287733199612994, 'batch_size': 64, 'dropout_rate': 0.08702653258276075, 'l2_reg_strength': 0.0016251702828632328}",genetic,0.4051496760845184,0.4971238751411438,89.76666666666667,86.2,9.494157552719116,59.024550914764404
0,6,"{'num_layers': 1, 'units_per_layer': 49, 'activation': 'sigmoid', 'learning_rate': 0.05621951943576119, 'batch_size': 16, 'dropout_rate': 0.5863055579640332, 'l2_reg_strength': 2.853105103680663e-07}",genetic,0.5629372570514679,0.4225315661430359,84.03333333333333,89.8,12.119547843933105,71.14409875869751
0,7,"{'num_layers': 1, 'units_per_layer': 114, 'activation': 'sigmoid', 'learning_rate': 0.0004784191205210125, 'batch_size': 128, 'dropout_rate': 0.43650390494652536, 'l2_reg_strength': 0.0002361248831616582}",genetic,0.4770141077041626,0.4986125073432922,88.16666666666667,87.4,9.580704927444458,80.72480368614197
0,8,"{'num_layers': 1, 'units_per_layer': 49, 'activation': 'sigmoid', 'learning_rate': 0.00016218916168286905, 'batch_size': 128, 'dropout_rate': 0.3352515808136365, 'l2_reg_strength': 0.009027894443904972}",genetic,0.7027064903577169,0.6978866972923279,84.9,83.4,9.121505975723267,89.84630966186523
0,9,"{'num_layers': 3, 'units_per_layer': 73, 'activation': 'tanh', 'learning_rate': 0.2756674786230519, 'batch_size': 256, 'dropout_rate': 0.4288971475502837, 'l2_reg_strength': 0.0007342569532333862}",genetic,0.5760739595095317,0.5129182534217834,84.4,85.6,8.417455911636353,98.26376557350159
0,10,"{'num_layers': 4, 'units_per_layer': 77, 'activation': 'sigmoid', 'learning_rate': 0.00023374250693212716, 'batch_size': 16, 'dropout_rate': 0.15421699556008492, 'l2_reg_strength': 2.0086545991792488e-06}",genetic,0.6097865445613861,0.6622684030532837,80.0,78.8,14.341236352920532,112.60500192642212
0,11,"{'num_layers': 1, 'units_per_layer': 8, 'activation': 'sigmoid', 'learning_rate': 0.008623102344017794, 'batch_size': 256, 'dropout_rate': 0.5958131692899232, 'l2_reg_strength': 0.008442460202847972}",genetic,1.9221778271993002,1.8460180110931397,29.5,63.6,8.996219396591187,121.6012213230133
0,12,"{'num_layers': 4, 'units_per_layer': 79, 'activation': 'tanh', 'learning_rate': 0.16938519422436923, 'batch_size': 256, 'dropout_rate': 0.34154335654021445, 'l2_reg_strength': 4.820125144701928e-05}",genetic,0.48931891385714216,0.428845694065094,86.3,88.8,8.89951205253601,130.50073337554932
0,13,"{'num_layers': 3, 'units_per_layer': 3, 'activation': 'relu', 'learning_rate': 0.020658873702778028, 'batch_size': 64, 'dropout_rate': 0.5460533132703352, 'l2_reg_strength': 0.0005207531965314319}",genetic,2.3113808193206786,2.3090267524719237,9.566666666666666,10.8,9.347476482391357,139.84820985794067
0,14,"{'num_layers': 2, 'units_per_layer': 115, 'activation': 'sigmoid', 'learning_rate': 0.23375765560236703, 'batch_size': 64, 'dropout_rate': 0.3053002200437044, 'l2_reg_strength': 2.8696605227620814e-06}",genetic,0.4129423086643219,0.4303334755897522,89.33333333333333,89.2,10.442516565322876,150.29072642326355
0,15,"{'num_layers': 1, 'units_per_layer': 62, 'activation': 'relu', 'learning_rate': 0.0012638823992888082, 'batch_size': 128, 'dropout_rate': 0.5316026998082757, 'l2_reg_strength': 6.777195950763755e-06}",genetic,0.7553159829775492,0.5351295142173768,75.2,85.6,9.442497968673706,159.73322439193726
0,16,"{'num_layers': 1, 'units_per_layer': 60, 'activation': 'relu', 'learning_rate': 0.013047691392008105, 'batch_size': 16, 'dropout_rate': 0.4171656195950002, 'l2_reg_strength': 0.006359135836320077}",genetic,0.5031749020814895,0.40711183023452757,83.83333333333333,87.8,12.095279693603516,171.82850408554077
0,17,"{'num_layers': 1, 'units_per_layer': 7, 'activation': 'tanh', 'learning_rate': 0.00011528107445745462, 'batch_size': 32, 'dropout_rate': 0.08193515948614752, 'l2_reg_strength': 8.939150646513982e-05}",genetic,0.6605828935305278,0.7060440440177917,85.0,81.8,10.014853715896606,181.84335780143738
0,18,"{'num_layers': 1, 'units_per_layer': 79, 'activation': 'tanh', 'learning_rate': 0.0005100458923968072, 'batch_size': 64, 'dropout_rate': 0.05958094182107811, 'l2_reg_strength': 2.8199452691426515e-06}",genetic,0.16694369276364646,0.3024438257217407,96.03333333333333,91.4,10.14050579071045,191.98386359214783
0,19,"{'num_layers': 3, 'units_per_layer': 9, 'activation': 'relu', 'learning_rate': 0.001140410883668573, 'batch_size': 32, 'dropout_rate': 0.1265562972997852, 'l2_reg_strength': 0.0009056445790574233}",genetic,1.1635977694193522,0.957735435962677,58.9,72.8,11.172560930252075,203.1564245223999
