param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
199,"[{'num_layers': 2, 'units_per_layer': 97, 'activation': 'tanh', 'learning_rate': 0.010892204534880027, 'batch_size': 32, 'dropout_rate': 0.07682132241475065, 'l2_reg_strength': 1.0052752913378479e-07}]",random,0.11210376983880997,0.31661734175682066,96.7,90.2,11.055245637893677,2160.095546722412
200,"[{'num_layers': 2, 'units_per_layer': 30, 'activation': 'tanh', 'learning_rate': 0.024345166129969547, 'batch_size': 16, 'dropout_rate': 0.16487014244477766, 'l2_reg_strength': 7.23731345599896e-05}]",random,0.26515061291058856,0.3736945245265961,92.4,89.6,12.95569920539856,2173.0512459278107
201,"[{'num_layers': 3, 'units_per_layer': 52, 'activation': 'tanh', 'learning_rate': 0.07149963119364393, 'batch_size': 32, 'dropout_rate': 0.2924690337942143, 'l2_reg_strength': 1.2554281901405951e-05}]",random,0.3824902278582255,0.4801253972053528,88.33333333333333,86.2,11.811595678329468,2184.86284160614
202,"[{'num_layers': 1, 'units_per_layer': 7, 'activation': 'tanh', 'learning_rate': 0.0008439348730176718, 'batch_size': 16, 'dropout_rate': 0.1593923887879529, 'l2_reg_strength': 2.775283327814714e-07}]",random,0.6054363965988159,0.5920253295898438,83.16666666666667,85.4,12.242316484451294,2197.1051580905914
203,"[{'num_layers': 2, 'units_per_layer': 100, 'activation': 'relu', 'learning_rate': 0.000328130941873078, 'batch_size': 32, 'dropout_rate': 0.5355663909774998, 'l2_reg_strength': 0.004605779209628382}]",random,0.6916275787353515,0.47871717262268065,77.06666666666666,88.0,12.152058601379395,2209.257216691971
204,"[{'num_layers': 1, 'units_per_layer': 53, 'activation': 'sigmoid', 'learning_rate': 0.015208092984116734, 'batch_size': 64, 'dropout_rate': 0.2319163464304954, 'l2_reg_strength': 4.015362249415026e-07}]",random,0.47195482365290325,0.48961146688461304,89.13333333333334,87.8,9.475306272506714,2218.7325229644775
205,"[{'num_layers': 2, 'units_per_layer': 29, 'activation': 'tanh', 'learning_rate': 0.041357093861219316, 'batch_size': 256, 'dropout_rate': 0.4161539138216468, 'l2_reg_strength': 4.037455125188896e-05}]",random,0.9559894342422486,0.8444092264175415,77.36666666666666,81.8,9.392247438430786,2228.1247704029083
206,"[{'num_layers': 1, 'units_per_layer': 114, 'activation': 'sigmoid', 'learning_rate': 0.0007357044815643497, 'batch_size': 64, 'dropout_rate': 0.5907252420453077, 'l2_reg_strength': 2.2002578795866894e-06}]",random,0.4639128279685974,0.43380922412872314,87.33333333333333,89.4,10.750267267227173,2238.8750376701355
207,"[{'num_layers': 2, 'units_per_layer': 24, 'activation': 'relu', 'learning_rate': 0.00015247620585861818, 'batch_size': 32, 'dropout_rate': 0.39382466352899775, 'l2_reg_strength': 0.003415781484893414}]",random,1.0020030705134073,0.7014105401039123,64.13333333333334,81.6,11.276970386505127,2250.1520080566406
208,"[{'num_layers': 3, 'units_per_layer': 3, 'activation': 'relu', 'learning_rate': 0.020349203473715348, 'batch_size': 16, 'dropout_rate': 0.5786414085947202, 'l2_reg_strength': 2.210582543960979e-06}]",random,2.3004524332682292,2.2985419425964357,11.3,13.4,12.956461668014526,2263.108469724655
209,"[{'num_layers': 1, 'units_per_layer': 68, 'activation': 'tanh', 'learning_rate': 0.007028892740158623, 'batch_size': 256, 'dropout_rate': 0.43954476584158014, 'l2_reg_strength': 1.8481048892949685e-05}]",random,0.4158832225004832,0.4515051350593567,90.33333333333333,87.4,8.741461753845215,2271.8499314785004
210,"[{'num_layers': 4, 'units_per_layer': 111, 'activation': 'relu', 'learning_rate': 0.017711361784379237, 'batch_size': 128, 'dropout_rate': 0.1255690433317836, 'l2_reg_strength': 1.4831222064847836e-05}]",random,0.30129340398311616,0.3792289574146271,91.03333333333333,88.0,10.584839582443237,2282.4347710609436
211,"[{'num_layers': 4, 'units_per_layer': 127, 'activation': 'tanh', 'learning_rate': 0.0010561897103778522, 'batch_size': 64, 'dropout_rate': 0.38282539235153185, 'l2_reg_strength': 9.205969827344407e-06}]",random,0.34270806368192036,0.3942359256744385,90.0,89.6,11.607306003570557,2294.042077064514
212,"[{'num_layers': 3, 'units_per_layer': 121, 'activation': 'tanh', 'learning_rate': 0.1448483325449796, 'batch_size': 256, 'dropout_rate': 0.30183439940568485, 'l2_reg_strength': 7.0686312724110485e-06}]",random,0.30771535555521645,0.38863508009910586,91.36666666666666,86.8,8.839149951934814,2302.881227016449
213,"[{'num_layers': 3, 'units_per_layer': 57, 'activation': 'tanh', 'learning_rate': 0.2365049476543211, 'batch_size': 128, 'dropout_rate': 0.05863354205898331, 'l2_reg_strength': 4.545486541133629e-06}]",random,0.19958969287077585,0.3474216477870941,94.93333333333334,90.2,9.933264970779419,2312.8144919872284
214,"[{'num_layers': 1, 'units_per_layer': 111, 'activation': 'relu', 'learning_rate': 0.0003870802375298101, 'batch_size': 32, 'dropout_rate': 0.058842051419240544, 'l2_reg_strength': 0.008013555158722768}]",random,0.1883414249420166,0.2932463562488556,94.53333333333333,91.8,11.696859359741211,2324.5113513469696
215,"[{'num_layers': 3, 'units_per_layer': 68, 'activation': 'tanh', 'learning_rate': 0.0008587314066397961, 'batch_size': 32, 'dropout_rate': 0.4918871138604097, 'l2_reg_strength': 0.002267878459461317}]",random,0.5690133387247721,0.5091799969673156,83.26666666666667,86.2,11.92682433128357,2336.438175678253
216,"[{'num_layers': 3, 'units_per_layer': 31, 'activation': 'tanh', 'learning_rate': 0.0006784573130460995, 'batch_size': 16, 'dropout_rate': 0.5511148335070511, 'l2_reg_strength': 1.481904205974316e-05}]",random,1.2175699904759725,0.9387161111831666,55.233333333333334,66.6,13.719605207443237,2350.1577808856964
